@RELATION ./Datasets/MP3/newtrain.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
0.8025,27860000.0,312700000.0,-776200000000000.0,-8712000000000000.0,-9.78e+16,4.325e+22,7.844e+16,8.805e+17,6.117e+25,0.6385,1217.0,9205.0,67810000000.0,636700000000.0,5757000000000.0,5.668e+18,5704000000000.0,51510000000000.0,5.402e+21,66.94,26.27,1679.0,267.7,0.6254,0.0541,-0.9574,0.5955,0.05643,0.06551,0.02829,0.04874,0.05698,0.09699,0.07622,0.0,0.07401,0.3013,0.2869,0.1858,0.1518,0.1331,0.1344,0.1278,0.1281,0.0,-161.7,11.14,-0.8061,-1.469,0.5291,2.747,2.321,0.6324,-0.733,1.283,2.125,0.6858,0.009974,24.32,7.572,5.371,4.019,3.809,4.799,4.011,3.238,3.42,3.352,4.254,3.572,4.686,0.08047,34.62,2140.0,223700.0,40890000.0,0.08416,18.6,1474.0,122300.0,23380000.0,25.08,30.72,-5.603,1.76,0.05166,0.04608,15.43,11.94,0.0002521,0.0008111,0.08316,0.08441,0.001339,0.001219,172.1,45.06,391.9,423.1,482.1,373.2,551.9,387.8,35.32,24.82,Folk,131902.mp3
2.017,22810000.0,260800000.0,-520200000000000.0,-5948000000000000.0,-6.8e+16,2.373e+22,5.355e+16,6.123e+17,3.546e+25,0.8282,1210.0,6340.0,55220000000.0,460100000000.0,3307000000000.0,3.778e+18,4139000000000.0,29730000000000.0,2.587e+21,352.8,56.15,1827.0,222.7,0.535,0.04739,-0.9792,0.6791,0.03124,0.1519,0.1259,0.04723,0.05772,0.02971,-0.01855,0.0,0.02069,0.1825,0.2616,0.1442,0.1283,0.1508,0.1325,0.1131,0.09887,0.0,-125.6,15.86,-2.212,-0.8857,0.3377,3.28,0.9076,-0.4968,1.056,-1.505,-1.516,-1.644,-1.732,15.95,4.777,2.335,2.146,1.925,3.36,2.806,3.242,2.246,2.108,1.946,2.26,1.949,0.2011,25.21,1390.0,160800.0,27930000.0,0.09608,9.248,831.1,85890.0,16190000.0,36.98,29.04,-4.884,1.312,0.1132,0.05428,11.41,5.213,0.0004789,0.0007673,0.06059,0.03536,0.002946,0.001455,219.4,7.806,318.8,198.0,356.4,162.9,413.4,215.0,26.46,13.76,Folk,116883.mp3
2.909,8375000.0,96020000.0,-70150000000000.0,-804200000000000.0,-9220000000000000.0,1.175e+21,7241000000000000.0,8.301e+16,1.771e+24,0.8908,1207.0,9299.0,20220000000.0,193700000000.0,1786000000000.0,5.08e+17,1740000000000.0,16030000000000.0,5.144e+20,485.0,142.7,1739.0,199.2,0.4956,0.06491,-0.9578,0.5968,-0.04464,0.003971,0.1661,0.004189,0.1168,0.04845,0.007442,0.0,0.08914,0.3239,0.2735,0.1798,0.1645,0.1674,0.1675,0.1148,0.1069,0.0,-115.1,13.62,1.011,-0.8563,0.2573,2.985,0.5164,-1.61,0.5175,-1.434,-0.9014,-2.314,-0.1101,15.99,4.105,2.553,2.571,2.991,4.175,3.294,3.231,2.174,2.397,1.968,2.173,2.375,0.2907,34.41,2204.0,226700.0,44770000.0,0.1139,18.66,1607.0,124700.0,24330000.0,47.34,26.69,-4.622,1.269,0.1353,0.04591,15.01,11.07,0.0008526,0.001113,0.08624,0.09965,0.003468,0.001217,206.1,22.5,362.7,223.8,469.1,345.9,578.2,396.7,37.0,25.39,Folk,049846.mp3
3.526,26780000.0,301000000.0,-717300000000000.0,-8062000000000000.0,-9.06e+16,3.842e+22,7.259e+16,8.158e+17,5.454e+25,2.387,1208.0,11740.0,64710000000.0,677300000000.0,7067000000000.0,5.199e+18,6077000000000.0,63380000000000.0,6.381e+21,911.0,641.8,1682.0,221.8,0.5414,0.09451,-0.9526,0.4034,0.01138,0.05392,0.1561,0.06268,0.004982,0.07346,0.02053,0.0,0.09445,0.3161,0.2652,0.1683,0.1715,0.1721,0.1292,0.1557,0.1207,0.0,-118.2,10.21,-1.332,-1.816,-0.4709,4.844,0.46,2.755,3.228,0.4456,-1.16,-1.582,-0.1995,43.26,6.101,1.801,2.387,2.174,3.869,3.207,2.93,3.003,2.147,1.927,1.968,2.013,0.3519,42.92,3084.0,299200.0,58070000.0,0.2725,20.72,1527.0,128200.0,22730000.0,28.57,31.51,-4.246,1.583,0.1856,0.1301,13.7,12.05,0.002619,0.004939,0.08083,0.1134,0.004795,0.003443,216.3,5.848,265.4,230.1,428.3,376.6,508.5,425.6,32.54,27.24,Folk,128500.mp3
3.839,16280000.0,187100000.0,-265000000000000.0,-3046000000000000.0,-3.501e+16,8.629e+21,2.743e+16,3.152e+17,1.31e+25,1.869,1207.0,10640.0,39290000000.0,398900000000.0,3980000000000.0,1.919e+18,3584000000000.0,35740000000000.0,2.234e+21,846.4,555.6,1789.0,243.7,0.5695,0.05543,-0.938,0.6118,-0.445,0.03062,0.1068,0.1036,0.1072,0.091,0.06395,0.0,0.05087,0.2349,0.3075,0.2758,0.1901,0.1332,0.1071,0.09552,0.1003,0.0,-106.0,7.078,-0.1003,1.474,-0.6617,0.7875,3.122,-4.718,2.156,-0.9726,-0.9173,-0.5087,-1.728,17.07,4.701,2.724,1.873,2.37,3.98,1.978,3.588,1.982,2.748,2.153,2.365,2.709,0.3833,38.13,1915.0,165000.0,29330000.0,0.225,11.77,1214.0,128300.0,24620000.0,58.95,37.12,-4.976,1.593,0.1669,0.08459,18.37,10.43,0.001267,0.003052,0.1287,0.09471,0.004223,0.002173,216.0,15.65,374.8,421.3,574.1,325.8,767.8,404.5,49.14,25.89,Folk,088861.mp3
2.381,23180000.0,264300000.0,-537300000000000.0,-6126000000000000.0,-6.984e+16,2.491e+22,5.516e+16,6.289e+17,3.691e+25,0.4917,1207.0,10450.0,55960000000.0,561300000000.0,5526000000000.0,3.892e+18,5052000000000.0,49730000000000.0,4.381e+21,269.5,29.43,1750.0,196.3,0.6231,0.03712,-0.9599,0.5771,-0.2267,0.09479,-0.0063,-0.023,-0.01005,0.01345,0.1192,0.0,0.04115,0.1504,0.1545,0.143,0.129,0.1108,0.09949,0.102,0.1103,0.0,-112.7,8.189,0.0908,0.4171,-0.6429,1.637,1.786,0.9102,-0.2108,0.3111,-0.653,0.4198,1.068,34.61,2.449,2.072,2.394,2.104,2.288,2.042,1.826,1.91,1.822,2.065,2.408,2.142,0.2375,38.22,2264.0,219800.0,37540000.0,0.07269,8.184,665.2,60150.0,11610000.0,59.57,34.08,-4.811,1.285,0.1003,0.03885,14.27,5.927,0.0005425,0.0006169,0.08945,0.05137,0.002549,0.001068,216.6,5.859,276.7,232.5,446.0,185.2,639.3,233.5,40.91,14.95,Folk,118735.mp3
3.606,25940000.0,292900000.0,-673000000000000.0,-7599000000000000.0,-8.581e+16,3.492e+22,6.843e+16,7.726e+17,5.027e+25,1.028,1208.0,17430.0,62670000000.0,805800000000.0,10210000000000.0,4.878e+18,7242000000000.0,91810000000000.0,8.975e+21,375.2,17.04,1685.0,202.2,0.5388,0.03388,-0.8507,0.2131,0.09266,0.00433,-0.02756,0.03729,-0.009499,0.04143,0.04276,0.0,0.2778,0.386,0.225,0.149,0.1541,0.1249,0.1303,0.1151,0.09506,0.0,-104.8,8.207,-0.0966,-0.292,-0.2447,0.3811,0.4096,0.2163,-0.3163,-0.4483,-0.6998,-0.7399,-0.3342,12.84,4.471,1.653,1.425,1.462,3.5,2.435,2.266,2.091,2.161,1.972,1.939,1.565,0.36,60.11,4175.0,322500.0,70360000.0,0.168,28.35,1632.0,171300.0,17820000.0,78.43,60.35,-4.669,1.281,0.1164,0.03638,27.93,31.3,0.0008156,0.001062,0.1842,0.223,0.002745,0.0009022,211.6,13.79,481.4,1051.0,872.9,978.0,1064.0,931.7,68.1,59.63,Folk,126491.mp3
2.187,12360000.0,142800000.0,-152800000000000.0,-1766000000000000.0,-2.04e+16,3.778e+21,1.59e+16,1.837e+17,5.829e+24,0.763,1205.0,11000.0,29780000000.0,308000000000.0,3142000000000.0,1.105e+18,2774000000000.0,28310000000000.0,1.346e+21,275.0,101.5,1714.0,168.1,0.5467,0.04548,-0.9648,0.3642,-0.07995,0.545,-0.07306,0.2157,0.06406,0.1684,0.01907,0.0,0.04628,0.2206,0.1969,0.1255,0.1745,0.1305,0.1306,0.1631,0.14,0.0,-119.3,12.44,-1.325,0.005839,0.08013,5.931,-1.485,-3.983,-1.978,-1.49,-1.973,-0.8374,-1.616,10.94,2.911,1.662,1.667,1.762,2.969,2.629,2.267,2.208,2.073,2.281,2.333,1.677,0.2183,40.16,2645.0,222400.0,33180000.0,0.0923,11.16,742.6,43530.0,5549000.0,31.11,21.13,-4.683,1.244,0.1038,0.04125,13.61,5.906,0.0005779,0.000794,0.06377,0.06304,0.002667,0.00112,212.1,7.864,336.8,111.1,425.3,184.6,558.6,279.1,35.75,17.87,Folk,068842.mp3
3.558,719700.0,7975000.0,-518000000000.0,-5740000000000.0,-63610000000000.0,7.457e+17,51620000000000.0,572000000000000.0,1.015e+21,1.06,1203.0,6407.0,1731000000.0,14200000000.0,102200000000.0,3738000000000000.0,127700000000.0,918300000000.0,2.445e+18,920.7,164.2,1919.0,289.7,0.5901,0.04837,-0.9859,0.6587,0.09545,0.01317,-0.03307,0.0159,0.02934,0.0378,0.01684,0.0,0.007347,0.1546,0.1831,0.114,0.1182,0.1009,0.09844,0.09813,0.1109,0.0,-109.7,17.44,-2.055,-0.2096,-0.6291,1.283,1.697,0.8995,0.5373,-0.8432,0.04607,1.868,-1.168,10.88,2.572,1.953,1.827,1.744,1.737,1.525,1.751,1.554,1.624,1.964,1.923,1.793,0.3555,24.02,1432.0,182300.0,32370000.0,0.1312,5.527,628.2,83040.0,15750000.0,33.12,19.27,-4.243,1.263,0.1834,0.0709,8.991,2.351,0.001605,0.002552,0.0518,0.01914,0.004754,0.001938,220.6,1.138e-12,193.5,101.1,281.0,73.48,369.4,118.6,23.64,7.593,Folk,003910.mp3
3.899,16440000.0,189000000.0,-270200000000000.0,-3107000000000000.0,-3.572e+16,8.883e+21,2.797e+16,3.216e+17,1.35e+25,1.648,1208.0,11460.0,39700000000.0,416500000000.0,4331000000000.0,1.958e+18,3751000000000.0,39000000000000.0,2.456e+21,701.1,103.7,1828.0,216.4,0.5581,0.05512,-0.9302,0.5599,-0.2429,0.1626,0.1392,0.1138,-0.008583,0.09818,0.09055,0.0,0.08355,0.2425,0.2467,0.2145,0.1505,0.1407,0.1829,0.1654,0.127,0.0,-102.3,7.674,-0.201,0.3883,-0.0579,2.205,-1.612,-3.132,-0.1681,-0.4045,-0.7791,-1.095,0.6838,13.75,3.584,2.514,2.328,2.361,3.145,2.8,2.794,2.429,2.058,2.963,2.609,2.219,0.3893,43.43,2492.0,219200.0,38790000.0,0.1952,14.09,1107.0,71660.0,15410000.0,59.89,36.64,-4.483,1.326,0.1622,0.06826,20.35,11.85,0.001475,0.002376,0.1258,0.1227,0.004105,0.00177,199.7,19.03,492.7,466.8,635.8,370.3,791.7,452.5,50.67,28.96,Folk,089485.mp3
3.833,20410000.0,234900000.0,-416400000000000.0,-4792000000000000.0,-5.516e+16,1.699e+22,4.315e+16,4.966e+17,2.591e+25,1.582,1208.0,10460.0,49290000000.0,496900000000.0,4911000000000.0,3.017e+18,4473000000000.0,44200000000000.0,3.46e+21,865.4,158.5,1978.0,316.7,0.625,0.05779,-0.9727,0.4261,-0.03716,0.06445,0.03094,0.03383,0.009479,0.1454,-0.004828,0.0,0.02569,0.2406,0.1566,0.114,0.1067,0.1011,0.1071,0.09929,0.09672,0.0,-105.0,9.898,-1.067,-1.251,1.121,3.232,4.447,2.25,1.29,-1.812,-1.788,-1.748,-1.82,12.93,2.987,1.467,1.322,1.524,1.977,1.799,1.817,1.569,1.76,1.613,1.479,1.527,0.3834,37.6,2675.0,278700.0,49030000.0,0.2135,11.06,1102.0,98740.0,19540000.0,40.49,21.6,-4.022,1.273,0.1787,0.09487,11.0,4.246,0.00195,0.005188,0.051,0.03586,0.004569,0.002534,197.2,39.31,240.5,85.99,343.9,132.7,487.5,200.3,31.2,12.82,Folk,110439.mp3
3.915,27860000.0,312700000.0,-775900000000000.0,-8710000000000000.0,-9.777e+16,4.323e+22,7.842e+16,8.803e+17,6.114e+25,0.7998,1203.0,14300.0,67010000000.0,774500000000.0,8944000000000.0,5.6e+18,6970000000000.0,80500000000000.0,8.39e+21,616.4,27.52,1732.0,243.4,0.6485,0.03405,-0.9034,0.3439,-0.3303,0.0413,0.02484,-0.04742,-0.0457,0.02785,0.0002408,0.0,0.06827,0.1871,0.1831,0.1414,0.1392,0.127,0.1053,0.1096,0.1146,0.0,-103.3,2.885,-2.013,-1.744,-0.6873,2.303,1.455,1.9,0.8514,-0.2901,-0.2545,1.619,0.01867,14.0,3.132,2.328,1.939,1.742,2.998,2.084,2.051,1.733,2.033,1.894,2.313,2.031,0.3903,54.28,3513.0,281600.0,52440000.0,0.1586,11.65,826.7,67340.0,13230000.0,79.41,48.02,-3.725,1.39,0.1477,0.07439,22.1,11.74,0.003365,0.0062,0.1652,0.1123,0.00362,0.002074,144.2,2.162e-12,295.8,458.8,690.7,367.0,1016.0,407.7,65.03,26.09,Folk,131901.mp3
1.642,19250000.0,222000000.0,-370600000000000.0,-4274000000000000.0,-4.929e+16,1.427e+22,3.849e+16,4.438e+17,2.189e+25,0.7831,1203.0,5645.0,46330000000.0,375800000000.0,2507000000000.0,2.676e+18,3382000000000.0,22540000000000.0,1.67e+21,257.4,93.06,1706.0,182.7,0.6043,0.05503,-0.99,0.6599,0.1541,0.1024,0.03539,0.02675,0.06943,0.03124,0.02547,0.0,0.006435,0.1643,0.1678,0.114,0.1068,0.08999,0.0881,0.08304,0.08349,0.0,-132.2,18.82,1.22,-1.094,-0.6426,2.965,2.472,0.529,0.565,-0.1557,-0.7676,-0.4739,-0.4605,16.06,3.444,1.66,1.402,1.529,2.269,2.289,1.945,1.907,1.637,1.749,1.82,1.598,0.164,21.26,1294.0,169200.0,30160000.0,0.09608,6.074,587.9,73080.0,13510000.0,24.81,17.0,-5.009,1.394,0.09283,0.05841,7.804,2.061,0.0005487,0.00146,0.04198,0.01499,0.002409,0.001556,216.8,10.8,201.3,75.41,243.9,64.39,296.1,100.2,18.95,6.415,Folk,107588.mp3
10.52,9066000.0,103600000.0,-82190000000000.0,-939000000000000.0,-1.073e+16,1.49e+21,8455000000000000.0,9.659e+16,2.222e+24,0.725,1208.0,11680.0,21890000000.0,230900000000.0,2419000000000.0,5.955e+17,2079000000000.0,21780000000000.0,7.517e+20,3232.0,68.48,1597.0,150.5,0.5097,0.02856,-0.9306,0.663,-0.3074,0.2974,-0.05979,0.02901,0.09397,0.06589,0.03498,0.0,0.03401,0.1055,0.1278,0.171,0.1455,0.1239,0.1048,0.09397,0.09434,0.0,-72.6,5.169,-0.3434,-0.6964,0.401,-2.65,-0.7366,-1.234,0.1861,0.2131,-1.071,-0.7146,-1.411,8.135,2.468,1.75,1.469,1.523,1.865,1.971,1.83,2.172,2.112,1.778,1.517,1.717,1.051,43.69,1987.0,163100.0,26170000.0,0.1058,6.257,451.8,42940.0,8263000.0,90.18,32.75,-4.258,1.147,0.3493,0.02958,23.14,5.517,0.007147,0.003325,0.1352,0.05058,0.008471,0.0009673,220.6,1.081e-12,602.3,332.8,723.2,172.4,896.6,214.7,57.38,13.74,Folk,053587.mp3
2.268,18810000.0,216900000.0,-353700000000000.0,-4080000000000000.0,-4.706e+16,1.33e+22,3.674e+16,4.238e+17,2.042e+25,1.163,1209.0,9410.0,45470000000.0,439100000000.0,4083000000000.0,2.565e+18,3953000000000.0,36750000000000.0,2.657e+21,287.8,90.16,1874.0,304.7,0.5934,0.05383,-0.9532,0.7682,-0.05144,0.04284,0.07277,0.03259,-0.03702,-0.0174,0.03394,0.0,0.07709,0.2143,0.2409,0.1601,0.1447,0.1395,0.1254,0.1274,0.1046,0.0,-119.8,11.57,-1.725,-2.044,-1.681,-5.125,-3.349,-1.45,-1.01,-2.61,0.08959,-2.351,-0.7624,19.18,4.203,2.346,2.068,1.978,3.021,2.967,2.348,2.344,2.129,2.071,2.327,1.999,0.2265,34.81,1592.0,165400.0,29850000.0,0.1572,13.33,1069.0,85460.0,16260000.0,54.51,30.46,-4.119,1.455,0.1065,0.07618,19.46,10.38,0.001425,0.002834,0.1098,0.07712,0.002683,0.001994,199.9,38.6,510.3,396.2,608.1,324.4,672.6,352.6,43.04,22.57,Folk,105717.mp3
2.778,3541000.0,39970000.0,-12540000000000.0,-141600000000000.0,-1598000000000000.0,8.883e+19,1275000000000000.0,1.439e+16,1.277e+23,1.035,1206.0,14510.0,8542000000.0,99470000000.0,1160000000000.0,9.075e+16,895200000000.0,10440000000000.0,1.391e+20,366.7,84.26,1925.0,297.4,0.6006,0.06651,-0.9155,0.1904,-0.1764,0.06355,0.02196,0.1068,0.1307,0.1309,0.08483,0.0,0.1131,0.2941,0.1816,0.1734,0.1437,0.1474,0.1275,0.1283,0.134,0.0,-114.0,8.844,-0.782,0.3913,-2.231,8.003,1.216,-1.694,-0.05418,0.4052,-1.182,-0.592,-1.325,12.56,3.899,2.054,1.789,1.707,2.58,2.254,2.06,2.141,1.865,2.225,2.537,2.392,0.2774,52.68,3842.0,305100.0,59190000.0,0.131,20.39,1501.0,99130.0,19350000.0,43.62,39.49,-4.811,1.478,0.1241,0.06503,18.29,15.33,0.000883,0.002407,0.1134,0.1518,0.003152,0.001735,217.6,5.241,299.1,424.7,571.5,479.0,802.4,560.0,51.36,35.84,Folk,019708.mp3
1.95,6513000.0,74650000.0,-42410000000000.0,-486200000000000.0,-5573000000000000.0,5.524e+20,4377000000000000.0,5.017e+16,8.32e+23,1.004,1211.0,16830.0,15780000000.0,200000000000.0,2513000000000.0,3.083e+17,1799000000000.0,22610000000000.0,5.627e+20,202.0,58.28,1727.0,271.9,0.5659,0.0808,-0.825,0.4142,0.001327,0.1837,0.02922,0.09427,0.04164,0.09058,0.04902,0.0,0.2246,0.3457,0.2477,0.2128,0.2007,0.2149,0.1576,0.164,0.1272,0.0,-134.7,-0.7016,-1.135,-1.656,-0.4881,-3.861,-4.948,-3.104,-3.254,-2.089,-2.049,-2.294,-2.024,23.62,7.748,3.819,4.04,3.448,7.197,4.328,3.782,3.377,3.479,3.86,3.558,3.879,0.1942,65.49,3637.0,242200.0,50220000.0,0.1482,26.02,1503.0,125500.0,18900000.0,71.51,72.02,-4.802,1.812,0.0913,0.0759,36.38,27.01,0.001825,0.002982,0.2135,0.1955,0.002312,0.00203,147.1,40.21,822.2,863.8,1137.0,843.9,1221.0,845.8,78.15,54.13,Folk,040237.mp3
3.441,7683000.0,88140000.0,-59030000000000.0,-677200000000000.0,-7768000000000000.0,9.071e+20,6098000000000000.0,6.995e+16,1.369e+24,1.377,1212.0,8874.0,18630000000.0,175000000000.0,1564000000000.0,4.294e+17,1575000000000.0,14070000000000.0,4.136e+20,688.3,268.0,1808.0,236.6,0.5402,0.05834,-0.9732,0.5521,0.03076,-0.04583,-0.1001,0.0808,-0.009276,-0.004762,0.02913,0.0,0.02844,0.2434,0.2546,0.1511,0.1539,0.1299,0.1194,0.1073,0.1002,0.0,-108.0,12.64,-2.197,0.044,-0.1161,-0.3442,3.863,0.4517,0.7412,-0.3731,1.128,0.2585,-0.4146,17.08,3.853,1.856,1.674,1.536,2.152,1.948,1.894,1.833,1.755,1.827,1.924,1.698,0.3436,31.77,2044.0,235100.0,42280000.0,0.1611,11.34,1093.0,113400.0,21570000.0,45.5,31.41,-4.52,1.316,0.1553,0.06163,11.09,5.414,0.001169,0.001601,0.0685,0.0462,0.003962,0.001641,177.4,20.8,198.0,143.4,346.7,169.2,485.2,252.2,31.06,16.14,Folk,045521.mp3
1.841,548400.0,6304000.0,-300800000000.0,-3457000000000.0,-39740000000000.0,3.299e+17,31090000000000.0,357300000000000.0,5.01e+20,1.147,1209.0,9317.0,1326000000.0,12730000000.0,117500000000.0,2181000000000000.0,114700000000.0,1059000000000.0,2.221e+18,280.6,220.6,1848.0,221.5,0.5716,0.0609,-0.9646,0.7096,-0.05385,0.1623,0.1213,0.05589,0.09066,0.05615,0.01108,0.0,0.02843,0.1481,0.3068,0.2034,0.1576,0.1419,0.1171,0.121,0.1322,0.0,-128.0,9.937,0.01021,0.5776,-1.044,-3.468,-3.481,-5.07,-2.442,-3.045,-1.909,-1.661,0.5907,24.76,4.447,3.294,2.738,2.374,3.398,2.714,2.732,2.142,2.288,2.827,2.234,2.249,0.1837,34.45,1818.0,203000.0,35180000.0,0.1272,7.518,683.5,85320.0,16640000.0,40.11,26.41,-5.059,1.579,0.09546,0.06694,16.46,5.361,0.0004695,0.0009821,0.08791,0.05527,0.002477,0.00176,181.6,29.84,414.6,148.3,514.4,167.5,575.5,232.4,36.83,14.88,Folk,003272.mp3
