@RELATION ./Datasets/MP3/nominalswap.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
1.221,22890000.0,261500000.0,-524100000000000.0,-5987000000000000.0,-6.84e+16,2.399e+22,5.391e+16,6.159e+17,3.578e+25,0.6767,1208.0,10150.0,55330000000.0,547900000000.0,5308000000000.0,3.8e+18,4925000000000.0,47700000000000.0,4.165e+21,167.4,104.2,1645.0,200.5,0.6209,0.06194,-0.9446,0.7153,0.0697,0.2783,0.1602,0.1376,-0.1266,0.06213,0.06187,0.0,0.06026,0.2523,0.2843,0.1925,0.1944,0.2201,0.2191,0.1593,0.1435,0.0,-141.3,9.858,1.422,1.242,0.9384,-1.642,-6.805,-3.653,1.189,1.684,-1.646,-1.34,-2.827,14.15,5.569,2.468,3.017,2.634,4.285,4.237,3.449,2.871,2.72,3.01,2.327,2.646,0.1219,36.39,1765.0,171600.0,29100000.0,0.08536,13.56,1051.0,84710.0,15090000.0,36.77,35.35,-5.216,1.36,0.0798,0.06869,21.43,7.191,0.0002787,0.001082,0.1046,0.0756,0.00209,0.001843,189.6,40.41,610.3,192.7,669.6,224.7,745.3,273.5,47.7,17.5,Soundtrack,117612.mp3
3.938,2908000.0,33110000.0,-8454000000000.0,-96260000000000.0,-1096000000000000.0,4.916e+19,866800000000000.0,9870000000000000.0,7.258e+22,0.4735,1209.0,8129.0,7029000000.0,63650000000.0,538200000000.0,6.131e+16,573200000000.0,4847000000000.0,5.346e+19,615.6,34.89,1802.0,177.3,0.5986,0.03711,-0.9663,0.7597,-0.4282,0.03101,0.01417,0.149,0.09267,0.008219,0.04725,0.0,0.01209,0.05565,0.1836,0.1662,0.1397,0.09137,0.1035,0.08192,0.07021,0.0,-97.65,11.16,-0.6508,-0.7238,1.312,-1.456,3.323,-3.184,-0.01188,-0.436,0.0002483,-0.6416,-0.7739,13.3,2.04,1.272,1.162,1.57,1.613,1.674,1.475,1.569,1.605,1.186,1.536,1.203,0.3932,30.41,1154.0,91700.0,13800000.0,0.08307,4.046,275.9,31390.0,6105000.0,70.03,30.46,-4.592,1.211,0.1543,0.03758,14.81,3.452,0.001232,0.001898,0.09371,0.03729,0.003878,0.001049,220.6,1.081e-12,268.5,159.9,462.8,107.9,607.9,145.3,38.9,9.296,Soundtrack,014584.mp3
4.868,28390000.0,318300000.0,-806000000000000.0,-9036000000000000.0,-1.013e+17,4.576e+22,8.136e+16,9.121e+17,6.449e+25,0.3632,1201.0,17820.0,68180000000.0,887900000000.0,11340000000000.0,5.807e+18,7989000000000.0,102100000000000.0,1.083e+22,520.8,14.59,1655.0,163.5,0.5844,0.02654,-0.8446,-0.05042,-0.175,0.2171,0.01942,0.1262,-0.09953,0.04266,-0.1108,0.0,0.07696,0.1893,0.1701,0.1313,0.1364,0.1546,0.1525,0.1589,0.1824,0.0,-95.98,5.452,-0.4551,-0.05033,-0.528,-0.8216,-1.922,0.7068,-0.01867,1.179,-0.2896,0.008246,-0.4115,8.064,1.85,1.48,1.335,1.483,1.8,1.877,1.736,1.606,1.698,1.788,1.934,1.865,0.4856,64.76,4706.0,339500.0,64370000.0,0.08002,10.39,766.9,53300.0,9351000.0,104.9,44.6,-4.441,1.227,0.1412,0.0282,28.71,10.5,0.001474,0.001401,0.2065,0.1489,0.003302,0.0008271,220.6,1.166e-12,327.1,550.9,897.3,328.2,1355.0,403.0,86.73,25.79,Soundtrack,133441.mp3
2.461,22740000.0,260200000.0,-517200000000000.0,-5917000000000000.0,-6.769e+16,2.352e+22,5.327e+16,6.095e+17,3.522e+25,1.46,1203.0,6307.0,54710000000.0,456000000000.0,3282000000000.0,3.732e+18,4098000000000.0,29460000000000.0,2.561e+21,401.8,247.4,1610.0,161.6,0.5468,0.06294,-0.9842,0.7449,-0.01012,0.05379,-0.02913,0.006171,0.04095,0.01726,-0.01903,0.0,0.006942,0.1572,0.2203,0.1695,0.09446,0.06387,0.07326,0.06968,0.06553,0.0,-120.9,16.76,-0.3198,-0.5138,-0.7775,-1.903,0.6143,-2.179,0.668,-0.3955,0.01412,-0.1003,-0.4119,20.83,4.596,1.428,1.585,1.611,2.784,1.51,1.866,2.188,1.433,1.629,1.609,1.827,0.2458,22.9,957.8,94380.0,14940000.0,0.1523,6.772,673.3,72640.0,12270000.0,42.14,21.34,-4.872,1.302,0.1126,0.06231,10.22,3.04,0.0007506,0.00113,0.06046,0.01659,0.00287,0.001612,220.5,1.918,251.3,170.0,319.5,95.0,398.3,118.7,25.49,7.595,Soundtrack,116760.mp3
2.706,25550000.0,289400000.0,-653000000000000.0,-7394000000000000.0,-8.373e+16,3.337e+22,6.658e+16,7.54e+17,4.846e+25,0.9594,1208.0,7284.0,61750000000.0,535600000000.0,4216000000000.0,4.734e+18,4814000000000.0,37870000000000.0,3.66e+21,460.7,120.9,1676.0,256.9,0.5942,0.04986,-0.9713,0.6519,-0.166,0.1501,0.05271,0.1133,0.03823,0.01585,0.01178,0.0,0.03628,0.2032,0.3789,0.2151,0.1723,0.1196,0.1137,0.1187,0.09426,0.0,-121.8,15.14,-1.095,-0.8672,-0.07047,3.551,3.389,-3.079,1.085,-1.488,-0.6444,0.5161,-1.692,20.56,7.518,2.658,1.959,2.776,4.263,3.111,2.875,2.513,2.264,2.218,1.933,1.975,0.27,25.92,1201.0,98900.0,15620000.0,0.1292,13.69,916.4,74190.0,12490000.0,38.34,33.4,-4.782,1.317,0.1325,0.05557,11.86,7.614,0.0007952,0.001242,0.07427,0.06904,0.00342,0.00148,197.0,55.69,263.2,270.6,370.6,237.9,477.3,290.1,30.54,18.56,Soundtrack,125826.mp3
3.56,28390000.0,318300000.0,-806200000000000.0,-9039000000000000.0,-1.013e+17,4.578e+22,8.138e+16,9.124e+17,6.451e+25,0.7067,1207.0,9108.0,68570000000.0,643000000000.0,5799000000000.0,5.841e+18,5778000000000.0,52080000000000.0,5.538e+21,528.5,61.99,1766.0,179.6,0.5294,0.02773,-0.947,0.7466,-0.4536,-0.02568,-0.06924,-0.003861,0.05048,0.08627,0.08438,0.0,0.03945,0.1381,0.2091,0.1659,0.1459,0.1309,0.1458,0.1727,0.1664,0.0,-103.5,10.62,-0.2746,-0.7306,-2.007,-1.529,3.755,-0.2399,-2.611,1.935,-2.39,-1.057,0.873,11.94,3.184,1.947,1.663,1.24,3.033,1.885,1.994,2.165,2.141,2.543,2.774,2.593,0.3566,32.53,1440.0,122700.0,20350000.0,0.1174,9.749,784.9,59440.0,11820000.0,77.49,31.43,-4.543,1.317,0.1388,0.03794,17.81,7.203,0.0009466,0.001155,0.1324,0.06722,0.003488,0.0009718,169.6,18.08,405.0,459.6,556.6,225.1,760.1,256.4,48.64,16.41,Soundtrack,133442.mp3
1.544,27510000.0,309100000.0,-756700000000000.0,-8504000000000000.0,-9.557e+16,4.163e+22,7.657e+16,8.605e+17,5.909e+25,0.7607,1210.0,6653.0,66590000000.0,557100000000.0,4113000000000.0,5.496e+18,4999000000000.0,36840000000000.0,3.815e+21,219.5,60.16,1601.0,275.7,0.6097,0.05381,-0.9835,0.646,0.2384,0.1349,0.06297,0.05486,-0.02427,-0.02403,-0.001898,0.0,0.01857,0.299,0.1855,0.154,0.1459,0.1617,0.1187,0.1048,0.09708,0.0,-145.2,20.61,0.5963,0.2838,0.9671,6.571,-0.3417,-2.324,-1.92,-1.031,-0.9438,-0.2174,0.3408,20.28,6.617,2.588,2.565,2.441,4.136,3.023,2.413,2.882,3.526,2.774,2.364,2.555,0.1542,22.29,1366.0,161200.0,29270000.0,0.1095,13.94,1451.0,138300.0,26100000.0,21.81,16.65,-4.833,1.409,0.09679,0.06623,10.31,4.034,0.0005717,0.002164,0.05564,0.02843,0.002534,0.001784,204.3,39.29,307.2,169.7,322.3,126.1,375.9,161.8,24.06,10.36,Soundtrack,130930.mp3
1.875,23810000.0,270600000.0,-566800000000000.0,-6443000000000000.0,-7.325e+16,2.699e+22,5.802e+16,6.595e+17,3.965e+25,0.8872,1209.0,9170.0,57580000000.0,537400000000.0,4963000000000.0,4.113e+18,4850000000000.0,44800000000000.0,4.03e+21,180.5,25.94,1564.0,250.6,0.5789,0.09175,-0.9469,0.5326,0.09103,-0.005875,-0.02301,-0.01651,-0.0422,0.02689,0.009271,0.0,0.09112,0.3737,0.2883,0.2204,0.1408,0.1437,0.1354,0.1193,0.1222,0.0,-142.1,23.63,-0.2342,-0.6975,-0.7464,-0.9498,-0.1422,1.474,-1.62,-1.506,-0.07252,2.022,1.51,30.04,16.4,1.962,2.91,2.332,5.147,3.516,2.564,2.955,2.65,2.613,2.502,2.329,0.1874,30.41,1780.0,152200.0,30030000.0,0.1167,25.15,2023.0,163800.0,32110000.0,48.18,39.88,-5.177,1.217,0.08272,0.03038,14.11,12.12,0.0003524,0.0009189,0.1021,0.1191,0.002081,0.0008018,216.0,5.995,277.7,420.9,440.9,378.8,569.6,402.9,36.46,25.79,Soundtrack,120776.mp3
0.5517,27050000.0,303500000.0,-731700000000000.0,-8209000000000000.0,-9.211e+16,3.958e+22,7.391e+16,8.293e+17,5.591e+25,0.3548,1214.0,5181.0,65680000000.0,507900000000.0,3145000000000.0,5.33e+18,4552000000000.0,28070000000000.0,2.863e+21,30.53,7.489,1638.0,209.7,0.5937,0.06633,-0.9855,0.5972,0.1622,0.1032,0.09927,0.1132,0.09791,0.08254,0.05364,0.0,0.02339,0.299,0.2969,0.188,0.1167,0.08692,0.07668,0.07693,0.07836,0.0,-174.8,20.73,-1.283,-1.486,-1.089,4.4,5.022,0.3077,0.3552,0.9452,-0.6159,-1.267,-1.423,28.17,7.891,2.066,2.146,2.316,5.513,3.142,3.019,2.556,2.628,2.228,2.093,2.557,0.05503,19.8,1209.0,143500.0,26580000.0,0.04694,13.77,1423.0,145400.0,27720000.0,18.93,21.39,-6.065,1.637,0.03718,0.03208,8.344,4.66,0.000133,0.0005755,0.04324,0.03806,0.0009693,0.0008595,195.9,37.71,240.1,145.2,260.8,145.6,317.9,214.4,20.35,13.72,Soundtrack,129188.mp3
5.189,26560000.0,299000000.0,-705500000000000.0,-7942000000000000.0,-8.94e+16,3.748e+22,7.151e+16,8.05e+17,5.346e+25,1.962,1210.0,8271.0,64270000000.0,580900000000.0,4946000000000.0,5.121e+18,5278000000000.0,45070000000000.0,4.437e+21,2081.0,233.8,1598.0,252.5,0.4128,0.06479,-0.9281,0.4999,-0.1061,-0.001406,-0.0195,-0.0002653,0.04941,0.05941,0.03226,0.0,0.1718,0.3217,0.3281,0.2188,0.1669,0.1412,0.1152,0.1076,0.1115,0.0,-114.6,13.13,-0.01347,-0.1853,-0.6761,2.291,4.312,-0.4794,0.6767,1.47,0.8703,1.193,-0.4324,27.06,8.898,2.184,2.089,2.281,4.839,5.816,3.531,2.711,2.615,2.725,2.627,2.552,0.5189,34.11,1951.0,151100.0,30190000.0,0.2855,27.34,1802.0,149000.0,28490000.0,41.78,64.11,-3.979,1.545,0.2776,0.1442,15.53,21.62,0.003595,0.006131,0.105,0.1648,0.00719,0.003927,184.7,57.22,252.3,491.2,485.3,675.5,625.9,707.5,40.06,45.28,Soundtrack,127498.mp3
1.396,27660000.0,310400000.0,-765300000000000.0,-8587000000000000.0,-9.635e+16,4.234e+22,7.731e+16,8.675e+17,5.981e+25,0.5585,1210.0,2155.0,66920000000.0,434700000000.0,1338000000000.0,5.554e+18,3914000000000.0,12040000000000.0,1.246e+21,450.4,147.7,1556.0,165.8,0.5845,0.0879,-0.9944,0.6024,0.3287,0.2143,0.1464,0.1039,0.07572,0.05658,0.04339,0.0,0.01027,0.2301,0.1091,0.07611,0.06981,0.06159,0.05455,0.04755,0.04154,0.0,-171.7,32.96,-0.4296,-1.048,-1.693,9.446,1.446,1.963,0.5408,-0.6161,0.3572,-0.003767,-0.5107,15.87,4.933,1.808,1.698,1.74,6.04,4.133,3.141,3.407,2.174,1.793,2.027,1.669,0.1392,7.994,130.1,14520.0,2348000.0,0.06496,3.635,178.1,10150.0,2282000.0,9.182,10.7,-4.553,1.232,0.1192,0.0579,5.91,3.143,0.0005654,0.001143,0.02861,0.02094,0.003162,0.001593,179.8,51.85,191.2,81.33,184.7,98.2,188.8,73.11,12.09,4.679,Soundtrack,131327.mp3
1.336,22220000.0,255200000.0,-493700000000000.0,-5669000000000000.0,-6.511e+16,2.194e+22,5.105e+16,5.862e+17,3.323e+25,0.6426,1210.0,3608.0,53770000000.0,388900000000.0,1841000000000.0,3.584e+18,3503000000000.0,16600000000000.0,1.409e+21,257.2,75.3,1605.0,197.4,0.6089,0.03889,-0.9924,0.6823,0.3084,0.162,0.109,0.07361,0.06179,0.02162,0.02273,0.0,0.003662,0.208,0.169,0.1314,0.1021,0.08959,0.08424,0.08219,0.05807,0.0,-157.0,25.54,-0.6696,-0.4673,-0.1625,5.458,2.699,0.1502,0.006689,-2.205,-2.772,-3.529,-1.807,19.17,5.396,2.882,2.075,2.138,4.929,2.884,2.928,2.43,2.791,2.083,2.249,2.16,0.1329,13.19,579.9,80990.0,14960000.0,0.07971,5.56,683.2,95340.0,18180000.0,17.0,15.27,-4.587,1.275,0.0946,0.05127,7.386,2.019,0.0005597,0.001347,0.03766,0.01166,0.002491,0.001398,194.6,24.6,227.7,91.94,230.8,63.09,248.9,80.26,15.93,5.137,Soundtrack,115472.mp3
3.994,2874000.0,32780000.0,-8260000000000.0,-94210000000000.0,-1075000000000000.0,4.748e+19,848300000000000.0,9675000000000000.0,7.045e+22,1.109,1209.0,15900.0,6950000000.0,85320000000.0,1042000000000.0,5.992e+16,768400000000.0,9386000000000.0,1.025e+20,419.6,66.1,1634.0,302.6,0.5631,0.04756,-0.8985,0.3166,-0.09585,0.1789,-0.06357,0.02961,-0.001245,0.02884,0.06866,0.0,0.09644,0.2772,0.1711,0.1641,0.1333,0.101,0.09908,0.09805,0.1029,0.0,-102.1,5.705,-0.0202,-0.9674,-1.192,-1.026,-0.1091,-0.8623,-1.531,-1.245,-0.105,0.2345,0.06639,16.83,4.47,1.414,1.889,1.99,3.226,2.268,2.183,2.038,1.623,1.955,1.976,1.495,0.3993,54.99,3431.0,276800.0,50730000.0,0.241,16.36,1102.0,78280.0,13730000.0,86.9,47.52,-4.098,1.203,0.1211,0.04812,23.89,12.85,0.001529,0.002252,0.1529,0.115,0.002825,0.001153,171.2,2.436,371.2,214.8,746.5,401.6,914.6,384.3,58.53,24.6,Soundtrack,014572.mp3
0.2811,25410000.0,288300000.0,-645500000000000.0,-7324000000000000.0,-8.31e+16,3.28e+22,6.595e+16,7.483e+17,4.791e+25,0.1608,1214.0,7250.0,61680000000.0,533900000000.0,4180000000000.0,4.702e+18,4817000000000.0,37750000000000.0,3.615e+21,6.15,1.952,1725.0,179.1,0.6779,0.07661,-0.9519,0.6198,-0.2622,0.04338,-0.01406,0.05503,-0.01957,0.03013,-0.01859,0.0,0.1008,0.3355,0.3548,0.3094,0.2357,0.2178,0.1769,0.1681,0.1479,0.0,-174.1,13.71,-0.7542,0.2322,0.7013,-1.668,1.167,-0.183,2.351,0.245,1.017,1.236,1.658,17.01,4.041,2.805,2.466,2.187,3.499,2.608,3.692,2.469,3.081,2.935,2.936,3.085,0.02811,25.72,1192.0,103300.0,16810000.0,0.02417,10.31,1231.0,122200.0,24160000.0,40.89,26.08,-6.982,1.475,0.01561,0.01254,13.73,12.6,3.551e-05,0.0002408,0.0997,0.1391,0.0004041,0.0003347,184.1,28.29,358.1,826.4,428.9,393.8,592.3,551.4,37.91,35.29,Soundtrack,125612.mp3
5.072,28350000.0,318000000.0,-803900000000000.0,-9015000000000000.0,-1.011e+17,4.558e+22,8.117e+16,9.103e+17,6.429e+25,0.7798,1208.0,10450.0,68490000000.0,680400000000.0,6647000000000.0,5.825e+18,6126000000000.0,59850000000000.0,6.341e+21,1188.0,185.8,1697.0,195.0,0.5752,0.03279,-0.9668,0.5908,0.0416,0.02551,0.01895,0.007936,-0.07878,-0.05682,-0.06768,0.0,0.01666,0.2464,0.1815,0.1061,0.09117,0.1024,0.114,0.1208,0.1099,0.0,-95.88,11.58,-1.283,-2.086,-1.363,-1.056,-0.2986,2.702,1.616,-1.919,-2.366,-1.279,0.3843,9.069,2.463,2.059,1.939,1.637,2.255,1.854,2.181,2.093,2.571,1.78,1.822,1.756,0.5064,37.4,2514.0,283000.0,50480000.0,0.1323,9.92,1109.0,101800.0,19640000.0,58.47,24.39,-3.849,1.192,0.2177,0.06242,14.57,4.197,0.002787,0.002974,0.0916,0.03203,0.005472,0.001765,188.6,3.338,331.9,242.9,455.4,131.2,582.7,175.3,37.3,11.22,Soundtrack,133432.mp3
7.974,25620000.0,290100000.0,-656400000000000.0,-7431000000000000.0,-8.413e+16,3.364e+22,6.691e+16,7.575e+17,4.881e+25,1.031,1207.0,19380.0,61830000000.0,846100000000.0,11240000000000.0,4.753e+18,7611000000000.0,101100000000000.0,9.782e+21,1299.0,65.13,1591.0,147.4,0.5464,0.03928,-0.8344,0.2151,-0.4406,-0.09877,-0.2029,-0.0009331,0.05773,-0.0208,0.01702,0.0,0.06551,0.1648,0.1711,0.1791,0.1256,0.1403,0.09445,0.1116,0.1238,0.0,-85.93,-1.212,-0.1709,0.06457,-0.4412,7.02,0.7185,0.02373,2.415,0.9923,1.607,0.07961,0.2465,8.907,2.017,1.911,1.69,1.281,1.792,1.745,1.801,2.267,2.085,1.563,1.469,1.663,0.7968,71.86,4169.0,204400.0,48340000.0,0.1501,11.03,902.3,64420.0,15310000.0,86.44,42.15,-4.19,1.26,0.2224,0.02967,29.18,10.48,0.003188,0.001827,0.2802,0.1129,0.005137,0.0009563,220.6,1.081e-12,182.1,352.6,911.8,327.4,1379.0,348.8,88.26,22.32,Soundtrack,126183.mp3
1.378,22210000.0,255100000.0,-493300000000000.0,-5667000000000000.0,-6.51e+16,2.191e+22,5.102e+16,5.861e+17,3.322e+25,0.351,1209.0,2710.0,53690000000.0,368600000000.0,1383000000000.0,3.578e+18,3318000000000.0,12440000000000.0,1.058e+21,283.3,37.05,1585.0,143.4,0.5004,0.06215,-0.9925,0.7398,0.3264,0.1625,0.07616,0.02822,-0.0001662,-0.01775,-0.02817,0.0,0.00293,0.1734,0.1509,0.1308,0.1157,0.09807,0.0811,0.06714,0.05651,0.0,-160.4,30.78,0.3758,-0.4423,-0.02045,6.484,2.753,-1.298,-1.101,-1.243,-0.6412,0.3863,0.8182,11.49,4.17,2.928,2.447,3.11,4.484,2.533,2.76,2.253,3.063,2.823,2.467,2.761,0.1377,10.3,184.5,21630.0,3721000.0,0.04431,2.199,142.6,15990.0,2886000.0,10.89,11.91,-4.52,1.15,0.1036,0.02881,7.481,1.911,0.0004795,0.0005248,0.04312,0.01169,0.00274,0.0008135,217.6,7.06,223.6,116.2,233.8,59.71,254.8,77.62,16.31,4.968,Soundtrack,115470.mp3
1.499,25650000.0,290300000.0,-657900000000000.0,-7447000000000000.0,-8.43e+16,3.375e+22,6.706e+16,7.59e+17,4.895e+25,0.5264,1213.0,5332.0,62220000000.0,488000000000.0,3096000000000.0,4.788e+18,4392000000000.0,27860000000000.0,2.697e+21,260.3,89.58,1686.0,227.8,0.5981,0.06825,-0.9853,0.6886,0.2033,0.1059,0.0648,0.03664,0.0217,0.01339,0.007138,0.0,0.0359,0.2241,0.1939,0.1191,0.09329,0.08154,0.06569,0.06469,0.05863,0.0,-143.4,20.68,-0.798,-0.1007,1.028,2.32,0.7427,-0.7663,0.5338,-1.628,-1.065,-1.995,-1.244,36.16,7.174,2.772,2.839,2.376,4.104,2.578,3.046,1.949,2.273,2.081,2.071,2.393,0.1495,19.36,915.9,104700.0,18250000.0,0.07195,11.73,1006.0,108100.0,19910000.0,23.34,18.97,-4.968,1.267,0.09494,0.05116,9.386,4.891,0.000399,0.0009827,0.04793,0.02864,0.002496,0.001399,184.6,36.83,280.3,166.3,293.3,152.9,335.9,188.8,21.5,12.09,Soundtrack,126215.mp3
0.3499,25720000.0,290800000.0,-661400000000000.0,-7479000000000000.0,-8.457e+16,3.402e+22,6.734e+16,7.615e+17,4.919e+25,0.2464,1220.0,7397.0,62740000000.0,544800000000.0,4302000000000.0,4.84e+18,4919000000000.0,38890000000000.0,3.753e+21,7.54,2.7,1739.0,268.9,0.674,0.09867,-0.9595,0.8017,-0.1677,0.09486,0.09194,0.1067,0.03671,-0.01235,-0.01388,0.0,0.04657,0.1478,0.3997,0.1998,0.1643,0.1339,0.1264,0.1345,0.1286,0.0,-175.0,15.73,0.06682,-1.124,-2.4,-0.367,-1.59,-3.823,0.9002,-3.062,0.8704,2.34,0.1135,25.14,7.034,2.522,1.707,2.168,4.686,2.8,3.287,4.282,3.0,3.207,2.99,3.324,0.03487,25.83,855.7,68220.0,10700000.0,0.03615,11.5,687.5,57290.0,10700000.0,42.7,27.46,-6.871,1.594,0.01761,0.01605,16.86,8.587,6.029e-05,0.0005658,0.09437,0.06073,0.0004553,0.0004342,171.9,59.29,480.7,314.4,526.8,268.3,606.8,295.5,38.83,18.91,Soundtrack,126233.mp3
