@RELATION ./mp3train.arff

@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_0" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_1" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_10" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_11" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_12" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_2" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_3" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_4" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_5" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_6" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_7" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_8" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_9" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_0" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_1" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_10" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_11" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_12" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_2" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_3" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_4" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_5" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_6" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_7" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_8" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_9" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
-105.0,17.83,-0.3498,-1.402,-0.7445,1.624,-1.963,0.5423,-1.404,-2.464,0.914,-1.826,1.589,0.9389,-104.8,17.96,-0.3201,-1.354,-0.7359,1.603,-1.929,0.6277,-1.405,-2.473,0.9564,-1.883,1.657,1048.0,179.5,?,?,?,?,19.17,?,13.93,24.65,?,18.74,?,345.0,'[\'Folk\']',010458.mp3
-165.5,8.866,-0.2676,0.2297,-0.5286,-3.072,-2.85,-0.4147,0.8362,-0.1637,-0.1449,-1.071,0.3153,0.7021,-169.5,8.597,0.1144,0.3747,-0.466,-3.292,-3.099,-0.5087,0.7897,-0.1951,-0.1703,-0.9446,0.6637,1695.0,?,?,?,?,?,?,?,?,?,?,?,?,531.2,'[\'Folk\']',000207.mp3
-128.9,16.58,-1.019,-1.098,-0.6471,6.03,-0.8521,-2.138,1.1,-1.861,-0.5177,0.5806,0.09419,0.7445,-128.5,16.47,-0.9863,-1.138,-0.734,6.061,-0.8751,-2.102,1.061,-1.816,-0.4716,0.5374,0.1696,1285.0,164.7,?,11.3,?,60.59,?,20.96,?,18.1,?,?,?,252.0,'[\'Folk\']',085436.mp3
-98.71,9.863,-1.023,-0.2209,-0.3573,-1.381,-1.339,-2.474,-0.9257,-1.579,-2.723,-0.6903,-0.2995,1.528,-98.6,9.957,-0.9744,-0.4409,-0.4825,-1.333,-1.452,-2.4,-0.9435,-1.783,-2.752,-0.7005,-0.07523,986.0,99.54,?,?,?,?,?,?,?,?,?,?,?,486.3,'[\'Folk\']',010442.mp3
-131.2,16.13,-0.71,-0.03195,0.5685,3.48,0.3374,-1.577,-0.3623,-1.528,-1.181,-1.768,-1.384,0.6154,-132.0,16.24,-0.7021,0.06629,0.6687,3.5,0.4779,-1.551,-0.259,-1.482,-1.204,-1.656,-1.386,1320.0,162.4,?,?,?,?,?,?,?,?,?,?,13.74,276.9,'[\'Folk\']',082892.mp3
-140.5,10.11,-1.428,0.2647,-1.017,-0.7504,0.6937,-0.7415,0.8509,-0.5426,-0.2555,-0.9327,-0.744,1.146,-141.3,9.873,-1.472,0.1905,-1.055,-0.9549,0.5583,-0.8446,0.7385,-0.6585,-0.2673,-0.903,-0.6731,1413.0,?,?,?,?,?,?,?,?,?,?,?,?,343.4,'[\'Folk\']',000197.mp3
-103.9,2.689,0.8702,-3.308,-2.189,0.2055,-5.622,-0.6902,1.128,-2.864,1.734,2.403,1.02,2.397,-103.8,2.527,0.906,-3.313,-2.223,0.3218,-5.504,-0.577,1.222,-2.896,1.621,2.259,0.9092,1038.0,?,?,33.08,22.17,?,54.99,?,?,28.89,16.12,22.48,?,549.0,'[\'Folk\']',000718.mp3
-145.1,12.26,-1.178,-0.3318,0.4388,4.248,4.061,-0.5379,0.7623,-3.104,-1.581,-1.255,-0.8207,0.7901,-143.6,12.41,-1.221,-0.3756,0.4723,4.019,4.075,-0.6538,0.7854,-3.273,-1.656,-1.203,-0.8328,1436.0,124.1,12.13,?,?,40.15,40.72,?,?,32.7,16.52,?,?,232.6,'[\'Folk\']',126455.mp3
-102.4,9.131,0.005176,0.1683,-0.1107,4.007,0.7073,0.5647,0.2692,-0.3884,-0.3764,-0.4267,-1.243,1.119,-102.6,9.224,-0.0102,0.1679,-0.03325,4.183,0.7533,0.4834,0.2772,-0.3814,-0.4794,-0.4747,-1.238,1026.0,92.19,?,?,?,41.77,?,?,?,?,?,?,12.26,309.7,'[\'Folk\']',013928.mp3
-125.9,13.4,-1.934,0.4544,-1.248,4.304,3.364,2.616,0.7748,-2.804,1.985,-0.4202,-2.077,?,-125.5,13.35,-1.897,0.4153,-1.248,4.276,3.227,2.545,0.6664,-2.811,2.038,-0.4324,-2.057,1255.0,133.5,18.91,?,12.36,42.69,32.18,25.35,?,28.06,?,?,20.49,195.9,'[\'Folk\']',067011.mp3
-151.3,21.24,-0.8717,0.2272,0.2188,2.953,-0.6545,-0.5046,4.048,-0.7331,-1.973,-1.223,-2.127,0.583,-152.0,20.49,-0.9282,0.083,0.2816,3.072,-0.5255,-0.4482,3.937,-0.7206,-2.04,-1.31,-2.135,1520.0,204.8,?,?,?,?,?,?,39.29,?,?,?,21.26,243.9,'[\'Folk\']',083437.mp3
-83.34,8.805,-0.01193,-0.4196,-0.9621,-3.458,2.037,1.176,2.8,0.331,-0.008529,1.091,0.7964,1.641,-83.14,8.891,-0.02281,-0.4287,-0.9492,-3.6,2.114,1.27,2.79,0.3083,-0.01464,1.097,0.8136,831.3,88.87,?,?,9.386,35.91,21.06,?,27.83,?,?,?,?,246.0,'[\'Folk\']',063257.mp3
-119.4,15.93,-2.298,-0.5534,-2.602,1.021,2.98,-3.226,-3.947,-4.108,0.3718,0.5169,-0.445,0.5945,-119.3,15.88,-2.401,-0.4849,-2.642,0.9414,3.036,-3.319,-3.963,-4.147,0.3852,0.53,-0.5754,1193.0,158.8,23.89,?,?,?,30.2,33.08,39.55,41.4,?,?,?,335.8,'[\'Folk\']',073585.mp3
-116.6,6.871,-0.3866,0.7246,0.06215,0.661,0.6735,-0.3589,0.5545,-0.05697,-0.03732,0.1865,-0.3877,?,-113.9,7.127,-0.4532,0.6317,-0.009673,0.7956,0.7934,-0.2756,0.6763,0.04124,0.08426,0.2375,-0.3445,1139.0,71.18,?,?,?,?,?,?,?,?,?,?,?,329.4,'[\'Folk\']',000193.mp3
-119.1,8.282,-1.53,-1.075,-0.3275,-0.5668,-3.169,-1.36,0.7272,-2.019,-3.278,-0.3912,-1.487,1.24,-121.7,7.873,-1.768,-1.312,-0.3304,-0.4076,-3.308,-1.62,0.3442,-2.129,-3.181,-0.3713,-1.784,1217.0,?,?,?,?,?,?,?,?,?,?,?,?,432.0,'[\'Folk\']',093712.mp3
-90.98,8.96,-0.6517,-0.2182,0.2254,0.6056,1.39,0.2234,-0.1455,0.6656,0.1262,-0.2306,0.5456,1.495,-90.82,9.056,-0.7538,-0.2629,0.217,0.4928,1.523,0.1548,-0.1296,0.6623,0.2018,-0.1716,0.6156,908.2,90.44,?,?,?,?,?,?,?,?,?,?,?,357.7,'[\'Folk\']',093716.mp3
-132.0,7.537,-1.06,-1.783,0.5425,0.895,3.735,-1.123,-0.353,0.2352,-2.221,-2.618,-1.355,1.673,-133.2,7.794,-1.041,-1.646,0.6485,1.163,3.934,-1.055,-0.2838,0.1499,-2.358,-2.768,-1.237,1332.0,77.88,?,16.34,?,?,39.29,?,?,?,?,27.6,?,391.9,'[\'Folk\']',087972.mp3
-92.56,8.676,1.011,-0.746,-0.4305,-4.132,1.245,2.143,-0.1773,-0.5851,-0.1208,-0.6053,1.469,1.687,-92.25,8.66,0.9727,-0.7936,-0.3775,-4.097,1.173,2.057,-0.05214,-0.5702,-0.1676,-0.6475,1.544,922.5,86.53,?,?,?,40.84,?,?,?,?,?,?,15.32,448.6,'[\'Folk\']',040239.mp3
-108.4,15.66,-1.711,-2.427,-0.3766,0.9765,4.913,2.298,0.7513,0.6612,-0.3104,0.8172,-0.4076,0.5661,-108.5,15.68,-1.732,-2.454,-0.4958,1.008,4.934,2.266,0.7528,0.6195,-0.2918,0.9202,-0.4001,1085.0,156.8,17.26,24.48,?,?,49.31,22.59,?,?,?,?,?,194.7,'[\'Folk\']',045519.mp3
-104.7,9.378,-2.105,-0.6541,0.03517,7.056,2.376,-0.1623,-0.4932,0.7778,-1.672,-1.761,-1.575,0.8674,-105.2,9.444,-2.169,-0.6874,0.09437,7.112,2.402,-0.02659,-0.4776,0.8357,-1.667,-1.796,-1.564,1052.0,94.27,21.57,?,?,71.01,?,?,?,?,16.54,17.81,15.45,229.5,'[\'Folk\']',130940.mp3
-88.74,7.979,-0.2029,-0.3239,-0.4555,-1.377,0.05661,0.5422,-0.2634,-0.5002,-0.6527,-0.5366,-0.2937,2.111,-88.48,7.934,-0.2176,-0.428,-0.4034,-1.261,0.114,0.3333,-0.2062,-0.4244,-0.6466,-0.6021,-0.189,884.8,79.24,?,?,?,?,?,?,?,?,?,?,?,411.3,'[\'Folk\']',010386.mp3
-128.2,11.43,1.104,-0.6842,-1.815,0.1911,4.121,3.023,-0.1668,-0.8255,-3.002,-1.687,0.3554,?,-128.0,11.47,1.185,-0.7166,-1.911,0.3498,4.106,2.885,-0.1523,-0.853,-3.014,-1.676,0.5026,1280.0,114.6,?,?,?,?,40.99,?,?,?,30.09,16.66,?,287.0,'[\'Folk\']',006779.mp3
-96.56,9.432,0.1865,-0.8006,-0.02113,4.643,0.7832,0.381,1.006,0.2097,0.1661,-0.9707,-0.139,?,-96.12,9.338,0.201,-0.8473,-0.02349,4.829,0.6374,0.3669,0.9838,0.199,0.2209,-0.9606,-0.1571,961.1,93.33,?,?,?,48.2,?,?,?,?,?,?,?,137.7,'[\'Folk\']',001925.mp3
-95.97,11.28,0.4888,-0.3279,-0.6359,1.158,0.7394,-0.3298,-1.888,0.2008,0.3976,-0.8436,0.4844,1.383,-95.28,11.45,0.474,-0.3122,-0.6661,1.01,0.6349,-0.2857,-1.844,0.1196,0.4362,-0.877,0.3969,952.8,114.5,?,?,?,?,?,?,18.32,?,?,?,?,328.4,'[\'Folk\']',118738.mp3
-113.2,7.213,0.6292,0.06968,-0.5201,-5.767,-3.409,-1.146,1.781,-1.067,-1.834,-1.287,0.7815,2.263,-113.2,7.202,0.6684,0.1451,-0.5311,-5.867,-3.497,-1.197,1.731,-1.089,-1.844,-1.243,0.8136,1132.0,72.0,?,?,?,58.66,34.94,?,17.24,10.77,18.38,?,?,682.3,'[\'Folk\']',126979.mp3
-107.0,3.328,0.8104,-1.663,-0.5152,1.778,-0.1721,0.8427,-0.8372,0.3674,0.2995,-0.7988,-1.44,3.934,-106.7,3.386,0.7925,-1.648,-0.5267,1.688,-0.1799,0.8372,-0.8357,0.3542,0.2867,-0.8173,-1.412,1067.0,33.66,7.749,16.42,?,?,?,8.222,8.223,?,?,8.068,14.04,407.0,'[\'Folk\']',048808.mp3
-108.0,15.65,-0.7467,-1.819,-0.3145,5.092,2.714,0.8769,0.9404,-0.6267,-2.356,-0.6587,-0.9298,0.4603,-107.7,15.56,-0.8665,-1.874,-0.3249,4.939,2.677,0.8729,0.8096,-0.676,-2.324,-0.7417,-0.8961,1077.0,155.6,?,18.63,?,49.29,?,?,?,?,23.15,?,?,254.7,'[\'Folk\']',142516.mp3
-163.5,4.933,-1.642,-1.866,-0.05392,-0.5661,-1.298,2.1,2.012,-0.986,-1.048,0.1158,0.8401,2.275,-162.4,4.753,-1.59,-1.699,0.137,-0.5053,-1.167,2.013,2.12,-0.9971,-1.034,0.1213,0.7557,1623.0,?,?,?,?,?,?,?,?,?,?,?,?,821.4,'[\'Folk\']',004013.mp3
-87.79,6.091,-1.127,-0.2312,-0.3539,4.425,3.453,1.518,1.732,-0.12,1.271,1.585,-1.606,1.192,-87.39,6.053,-1.242,-0.2419,-0.2712,4.519,3.521,1.627,1.818,-0.0002021,1.261,1.493,-1.612,873.8,60.42,?,?,?,45.13,35.14,16.15,18.06,?,12.47,?,16.01,189.1,'[\'Folk\']',033446.mp3
-108.6,8.971,-0.3051,0.5354,0.6091,0.2849,0.299,2.74,0.5371,-0.7275,-1.276,-1.473,0.3799,1.218,-108.7,9.031,-0.3445,0.4578,0.5124,0.3138,0.3252,2.668,0.4128,-0.6819,-1.172,-1.375,0.4067,1087.0,90.19,?,?,?,?,?,?,?,?,?,?,?,441.8,'[\'Folk\']',013927.mp3
-91.0,10.54,0.6271,-0.1651,-1.064,-6.014,-1.935,-2.121,-0.4861,-0.6553,-0.4132,0.2234,0.9703,1.974,-90.72,10.51,0.6259,-0.2026,-1.085,-5.996,-1.863,-2.079,-0.5404,-0.659,-0.465,0.2212,1.025,907.2,105.1,?,?,10.75,59.92,18.46,20.67,?,?,?,?,?,439.5,'[\'Folk\']',012060.mp3
-104.6,7.336,-1.149,0.09586,-1.058,2.72,2.752,-1.268,-1.603,0.5098,-1.871,-0.7404,-0.1108,?,-104.2,7.402,-1.153,0.05305,-1.116,2.735,2.679,-1.496,-1.72,0.5136,-1.911,-0.669,-0.02097,1041.0,73.97,?,?,?,27.28,26.72,?,17.08,?,19.0,?,?,187.0,'[\'Folk\']',116453.mp3
-90.85,7.156,-1.579,0.2115,-1.588,-2.623,2.471,-0.6121,-0.1537,0.3217,-0.4959,-1.048,-0.2734,2.289,-90.56,7.212,-1.56,0.2161,-1.637,-2.505,2.455,-0.6712,-0.1764,0.3015,-0.5217,-1.125,-0.2397,905.6,72.08,15.53,?,16.3,24.97,24.45,?,?,?,?,?,?,342.0,'[\'Folk\']',010480.mp3
-99.62,6.222,-0.9818,-0.4616,-0.4725,-1.187,0.9548,-1.13,-0.5226,0.2514,-0.07846,-1.738,-1.098,1.769,-98.59,6.202,-0.9547,-0.5537,-0.3749,-1.002,0.8932,-1.168,-0.4555,0.3301,-0.01717,-1.719,-1.003,985.8,?,?,?,?,?,?,?,?,?,?,?,?,736.1,'[\'Folk\']',000625.mp3
-104.9,8.805,-0.2889,-1.259,-1.52,3.532,4.659,-0.4314,1.336,-0.2084,1.262,0.3561,1.031,?,-103.5,8.619,-0.2566,-1.221,-1.553,3.207,4.546,-0.491,1.374,-0.2785,1.299,0.4203,1.08,1035.0,86.07,?,?,15.34,31.74,45.39,?,?,?,?,?,?,267.9,'[\'Folk\']',012985.mp3
-112.3,8.202,0.7038,-1.304,-0.1014,1.673,0.5499,1.077,-0.07338,-0.4001,0.6491,0.09629,-0.04835,1.217,-111.9,8.37,0.7858,-1.354,-0.1148,1.725,0.6754,1.114,-0.08042,-0.398,0.6332,0.07071,-0.07658,1119.0,83.66,?,?,?,?,?,?,?,?,?,?,?,177.5,'[\'Folk\']',003708.mp3
-95.24,9.522,-1.663,-0.771,-0.4426,1.14,0.9075,-0.8945,-1.664,-0.8682,-1.132,-2.013,-0.9831,1.511,-94.2,9.312,-1.659,-0.8446,-0.4674,0.8709,0.9387,-0.9943,-1.726,-0.8135,-1.09,-1.956,-0.8284,942.0,93.02,?,?,?,?,?,?,?,?,?,19.41,?,354.4,'[\'Folk\']',142528.mp3
-115.9,7.79,0.5109,1.389,-0.7566,-0.2148,3.402,-0.5342,2.273,0.5251,-0.324,-0.8452,-2.155,2.139,-116.3,7.884,0.5553,1.36,-0.7893,-0.1155,3.478,-0.4224,2.307,0.5313,-0.4569,-0.9285,-2.085,1163.0,?,?,?,?,?,34.69,?,?,?,?,?,?,422.6,'[\'Folk\']',023371.mp3
-117.9,12.6,0.1536,0.005013,-1.355,3.137,-0.8076,0.5938,0.1733,-0.5852,-0.7654,-0.8785,-1.671,0.9573,-118.0,12.61,0.3359,0.02705,-1.458,3.203,-0.6202,0.7649,0.08839,-0.5296,-0.7562,-0.818,-1.691,1180.0,126.0,?,?,?,31.88,?,?,?,?,?,?,?,336.4,'[\'Folk\']',126789.mp3
-101.8,15.91,0.7341,-0.9384,-0.2867,0.7218,-0.3263,0.03426,1.849,0.7077,0.2591,-0.1257,-0.9523,0.9011,-101.5,15.9,0.7062,-0.9055,-0.2821,0.7283,-0.2981,0.02015,1.831,0.6903,0.1928,-0.1132,-0.9071,1015.0,159.0,?,8.968,?,?,?,?,18.22,?,?,?,?,184.8,'[\'Folk\']',003909.mp3
-128.8,8.803,-1.232,-0.135,0.08657,-0.5532,-2.954,-1.21,0.6777,-0.4629,-0.3508,-1.755,-1.937,1.326,-129.0,8.901,-1.223,-0.169,0.05589,-0.56,-2.979,-1.194,0.6938,-0.4213,-0.3581,-1.759,-1.96,1290.0,88.87,?,?,?,?,29.6,?,?,?,?,?,?,432.0,'[\'Folk\']',116706.mp3
-122.6,15.46,0.1021,-0.7891,-0.17,4.836,3.046,-0.6204,-1.103,-0.3674,0.8871,-1.696,-1.519,0.6873,-121.8,15.43,0.1083,-0.6373,-0.05545,4.932,3.021,-0.644,-0.9406,-0.3846,0.8734,-1.673,-1.544,1218.0,154.2,?,?,?,48.99,30.08,?,?,?,?,?,15.28,292.2,'[\'Folk\']',105712.mp3
-110.0,16.15,-0.917,0.301,-1.392,1.066,2.612,-0.4253,-0.08162,-1.386,-2.379,-0.8502,1.065,0.8417,-109.7,16.05,-0.8553,0.1791,-1.345,1.128,2.634,-0.455,-0.157,-1.427,-2.275,-0.7723,1.095,1097.0,160.5,?,?,?,?,26.28,?,?,?,22.67,?,?,332.7,'[\'Folk\']',012486.mp3
-112.6,6.13,-0.4391,-2.203,-0.4757,6.334,3.67,0.1362,1.402,-0.6103,-1.628,-0.8271,0.2271,1.668,-112.8,6.041,-0.5125,-2.207,-0.462,6.408,3.639,0.1017,1.449,-0.6184,-1.574,-0.8259,0.2236,1128.0,60.22,?,22.0,?,63.88,36.24,?,?,?,?,?,?,331.2,'[\'Folk\']',108304.mp3
-100.9,8.671,-1.035,-1.824,-1.722,3.576,1.335,-3.28,2.205,0.2754,0.3938,0.671,-0.1476,1.066,-101.1,8.732,-0.9483,-1.82,-1.773,3.772,1.47,-3.159,2.163,0.2126,0.2214,0.5272,-0.09751,1011.0,87.23,?,?,?,37.6,?,31.42,?,?,?,?,?,284.0,'[\'Folk\']',108307.mp3
-129.2,8.211,-2.192,-0.3071,0.5545,-4.18,-5.221,-3.616,-1.53,-2.57,-2.416,-2.304,-2.03,1.33,-128.6,8.1,-2.272,-0.3233,0.5314,-4.228,-5.295,-3.726,-1.522,-2.599,-2.537,-2.432,-2.11,1286.0,80.87,22.61,?,?,42.2,52.89,37.16,15.07,25.91,25.22,24.24,20.97,516.7,'[\'Folk\']',006783.mp3
-116.5,9.793,-0.6783,-1.99,-0.9256,0.8926,-1.731,0.1093,2.235,1.613,1.134,-0.4634,-0.2203,?,-115.7,9.765,-0.7248,-2.078,-0.9776,1.101,-1.725,0.3373,2.323,1.722,1.205,-0.4368,-0.1918,1157.0,97.46,?,20.66,?,?,?,?,?,?,?,?,?,432.1,'[\'Folk\']',008259.mp3
-114.8,7.611,-0.04254,-1.099,-1.006,2.402,-1.842,-3.458,-1.856,0.2483,1.997,2.083,0.9919,1.361,-114.0,7.269,-0.1338,-1.071,-0.8253,2.178,-1.758,-3.401,-1.897,0.1194,1.941,2.044,0.9475,1140.0,?,?,?,?,?,?,33.91,?,?,?,?,?,479.3,'[\'Folk\']',142531.mp3
-99.53,6.712,0.1264,-0.2878,-0.04108,-1.84,-1.219,-1.805,-1.283,-1.334,-0.05719,-0.3578,-0.1947,?,-98.72,6.689,0.1633,-0.3576,0.01755,-1.964,-1.239,-1.809,-1.278,-1.275,-0.04334,-0.3692,-0.1364,987.2,66.83,?,?,?,?,?,17.93,?,?,?,?,?,481.4,'[\'Folk\']',000211.mp3
-159.5,22.35,0.1302,-0.1903,-0.4471,-1.626,0.5123,-1.388,0.6041,2.007,1.068,-0.4409,-0.5549,0.802,-160.7,22.86,0.1622,-0.1977,-0.5704,-1.659,0.4729,-1.496,0.6205,2.184,0.975,-0.4704,-0.4933,1607.0,228.6,?,?,?,?,?,?,?,?,?,?,?,234.8,'[\'Folk\']',004450.mp3
-84.38,0.1788,-1.049,-0.9507,-1.213,1.772,2.0,-0.6974,2.087,0.2944,0.3953,0.7432,-1.973,?,-83.67,0.02726,-1.05,-0.9839,-1.193,1.701,2.002,-0.6548,2.075,0.3406,0.4181,0.6978,-1.977,836.7,?,?,?,11.8,?,?,?,20.66,?,?,?,19.7,414.6,'[\'Folk\']',088854.mp3
-95.02,1.428,-0.0746,-0.5993,-0.5105,2.827,2.539,2.445,0.6088,0.7382,-0.03007,-0.1886,-0.4688,3.077,-95.41,1.591,-0.1251,-0.563,-0.523,3.034,2.463,2.418,0.607,0.8025,-0.04676,-0.284,-0.5054,954.0,?,?,?,?,?,24.49,24.04,?,?,?,?,?,343.4,'[\'Folk\']',074942.mp3
-117.9,12.12,0.5999,-1.244,-0.7731,6.411,3.163,0.7652,-0.1253,-0.92,-0.4363,-0.1583,-0.5835,?,-117.3,12.41,0.6761,-1.2,-0.7614,6.348,3.182,0.8176,-0.1093,-0.8862,-0.4006,-0.13,-0.56,1173.0,124.0,?,11.88,?,63.39,31.72,?,?,?,?,?,?,270.1,'[\'Folk\']',148532.mp3
-106.6,3.717,-0.589,-0.6536,-0.9781,6.566,1.272,1.711,-0.3464,0.9541,-0.1738,0.7497,-0.2366,?,-105.5,3.649,-0.599,-0.6574,-0.9823,6.569,1.25,1.801,-0.3299,0.9961,-0.1906,0.7563,-0.2363,1055.0,?,?,?,9.664,65.48,?,17.81,?,?,?,?,?,312.8,'[\'Folk\']',065893.mp3
-109.8,15.44,-0.4948,-0.6599,0.02457,4.744,2.734,0.7308,0.3437,-0.4901,0.051,-0.9105,-2.131,0.5549,-109.0,15.3,-0.5934,-0.6565,0.04096,4.83,2.725,0.6486,0.3456,-0.4765,0.004855,-0.8676,-2.14,1090.0,153.0,?,?,?,48.17,27.13,?,?,?,?,?,21.33,228.7,'[\'Folk\']',107571.mp3
-121.1,13.83,1.605,-1.088,-1.652,1.806,0.6475,1.156,-1.22,-3.35,0.02586,-2.906,1.808,0.9453,-120.4,13.86,1.785,-0.8462,-1.614,1.522,0.6391,1.407,-1.349,-3.413,0.1363,-2.815,1.953,1204.0,138.5,?,?,?,?,?,?,?,34.06,?,?,19.33,394.9,'[\'Folk\']',049844.mp3
-77.91,6.376,-0.9244,-1.275,-1.334,-0.203,1.212,-1.169,0.3057,-1.288,-0.814,-0.4065,0.1461,2.535,-77.46,6.219,-0.9424,-1.245,-1.322,-0.1067,1.258,-1.271,0.2944,-1.296,-0.8692,-0.4061,0.07962,774.6,62.17,?,?,13.14,?,12.46,?,?,12.86,?,?,?,376.8,'[\'Folk\']',045523.mp3
-97.13,13.84,1.066,-1.271,-0.6602,-1.712,-0.7854,-1.015,-0.1468,-0.2771,-0.3855,-2.12,-1.64,1.279,-95.36,13.97,1.043,-1.315,-0.5886,-2.171,-0.8156,-1.107,-0.3277,-0.4805,-0.4938,-2.148,-1.596,953.6,139.6,?,?,?,?,?,?,?,?,?,21.34,?,351.6,'[\'Folk\']',006762.mp3
-108.1,11.97,-0.6415,-0.434,-0.3625,1.925,3.596,0.2054,-1.743,-1.134,0.4798,-1.505,-1.285,0.7588,-107.7,11.71,-0.7243,-0.389,-0.2713,1.967,3.6,0.2392,-1.703,-1.108,0.4942,-1.527,-1.277,1077.0,117.0,?,?,?,?,35.95,?,16.94,?,?,?,12.65,153.3,'[\'Folk\']',091238.mp3
-136.0,17.08,-1.189,-1.148,-0.3024,6.437,-4.579,-0.1073,-3.223,-0.4939,-0.3969,-1.221,0.01497,?,-135.1,16.99,-1.084,-1.125,-0.2874,6.712,-4.556,-0.2304,-3.29,-0.5746,-0.3255,-1.267,0.0286,1351.0,169.8,?,?,?,67.07,45.5,?,32.85,?,?,?,?,289.2,'[\'Folk\']',000534.mp3
-99.6,9.838,-2.891,0.3626,0.7246,-6.409,-3.055,-3.245,0.4259,-0.3587,-0.7686,-0.9529,-2.15,1.509,-99.12,9.664,-2.897,0.394,0.7342,-6.552,-3.057,-3.183,0.3511,-0.4054,-0.8265,-0.9537,-2.089,991.2,96.6,28.92,?,?,65.46,30.52,31.76,?,?,?,9.378,?,634.1,'[\'Folk\']',063456.mp3
-93.49,6.628,-3.926,-0.5428,1.632,-6.072,-4.771,-3.272,-3.331,-0.3929,0.06797,0.2218,-2.139,1.255,-93.05,6.549,-3.903,-0.4679,1.68,-6.023,-4.838,-3.234,-3.319,-0.3666,0.05295,0.2387,-2.15,930.5,65.44,38.99,?,16.71,60.2,48.35,32.28,33.15,?,?,?,21.44,600.1,'[\'Folk\']',012058.mp3
-106.5,12.39,-0.3665,0.1534,-0.5322,2.286,-0.8094,0.06405,-0.8968,-0.01525,-0.7939,-2.001,-0.382,1.235,-106.5,12.43,-0.3062,0.1979,-0.4396,2.289,-0.9439,-0.05933,-0.9512,-0.08537,-0.7377,-1.943,-0.4061,1065.0,124.2,?,?,?,?,?,?,?,?,?,?,?,300.9,'[\'Folk\']',063208.mp3
-129.1,13.8,-0.5141,-0.6123,-1.128,3.784,2.48,-0.3626,0.4447,0.8952,1.318,-0.1299,-1.446,0.6555,-128.9,13.94,-0.4943,-0.7578,-1.267,3.688,2.48,-0.4609,0.4384,0.991,1.462,-0.1204,-1.519,1289.0,139.3,?,?,?,?,?,?,?,?,?,?,?,286.0,'[\'Folk\']',006856.mp3
-88.96,4.777,-0.9921,-0.4205,0.2884,0.4452,1.876,-0.582,-0.2155,0.417,0.4471,-0.9811,-1.699,2.087,-88.46,4.728,-0.9822,-0.3165,0.38,0.423,1.843,-0.6205,-0.1634,0.475,0.4284,-0.9879,-1.699,884.6,47.22,9.681,?,?,?,?,?,?,?,?,9.696,16.92,311.5,'[\'Folk\']',089477.mp3
-108.0,13.44,-1.33,-0.4643,-0.8634,5.264,3.895,0.03101,-0.7425,-0.2188,0.5921,-2.708,-0.7041,?,-108.0,13.65,-1.313,-0.4648,-0.8658,5.238,3.983,0.05286,-0.7184,-0.2397,0.692,-2.937,-0.8585,1080.0,136.4,?,?,?,?,?,?,?,?,?,?,?,227.8,'[\'Folk\']',011503.mp3
