@RELATION ./Datasets/MP3/nominalcontrol.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
0.9205,25410000.0,288300000.0,-645700000000000.0,-7326000000000000.0,-8.311e+16,3.282e+22,6.596e+16,7.484e+17,4.792e+25,0.4073,1213.0,8482.0,61670000000.0,565100000000.0,4891000000000.0,4.701e+18,5096000000000.0,44130000000000.0,4.23e+21,65.23,12.17,1629.0,250.1,0.631,0.04432,-0.9245,0.4538,-0.2731,0.2256,0.1596,0.068,0.005426,0.006945,0.01842,0.0,0.1265,0.3012,0.4719,0.3203,0.2538,0.2444,0.1836,0.1327,0.13,0.0,-153.5,16.81,-0.6766,-1.163,0.1467,3.941,0.8109,1.796,1.19,0.2877,0.02092,-0.09489,-1.318,20.64,7.62,2.77,2.206,2.441,5.1,3.783,3.012,2.931,2.394,2.329,2.573,2.661,0.0923,26.2,1547.0,125900.0,20430000.0,0.06935,16.67,1316.0,100400.0,18030000.0,27.88,26.24,-5.565,1.589,0.04972,0.03157,15.35,17.03,0.0002583,0.0009059,0.1214,0.1691,0.001288,0.0008406,152.5,33.68,475.0,1010.0,479.8,532.1,730.9,772.0,46.78,49.41,Soundtrack,125614.mp3
0.8891,22630000.0,259400000.0,-512200000000000.0,-5872000000000000.0,-6.73e+16,2.319e+22,5.287e+16,6.06e+17,3.492e+25,0.679,1237.0,6598.0,56010000000.0,469800000000.0,3423000000000.0,3.803e+18,4251000000000.0,31060000000000.0,2.664e+21,98.02,56.93,1555.0,253.7,0.643,0.04514,-0.9747,0.7,0.1845,0.089,0.04356,0.03738,0.02786,0.01278,-0.004203,0.0,0.0515,0.2375,0.2508,0.1721,0.1364,0.1177,0.1154,0.1192,0.09773,0.0,-174.3,21.21,-0.1609,-1.408,-1.634,2.305,1.814,-3.252,-1.054,-0.1393,-0.2063,1.147,-0.2523,29.05,10.81,3.438,2.709,2.498,5.608,4.037,4.936,5.053,3.054,2.967,3.028,3.142,0.08831,18.81,727.3,76420.0,13550000.0,0.09312,15.14,903.9,84630.0,15640000.0,20.86,28.95,-5.448,1.763,0.06427,0.06605,11.34,9.802,0.0002838,0.001061,0.06272,0.06312,0.001689,0.001768,158.6,65.72,320.2,275.6,354.4,306.3,391.2,304.4,25.04,19.48,Soundtrack,116489.mp3
3.226,28660000.0,320500000.0,-821700000000000.0,-9187000000000000.0,-1.027e+17,4.711e+22,8.272e+16,9.249e+17,6.585e+25,0.7452,1205.0,12390.0,69070000000.0,741300000000.0,7944000000000.0,5.94e+18,6679000000000.0,71570000000000.0,7.638e+21,349.3,73.14,1807.0,157.3,0.5626,0.03365,-0.9235,0.6469,-0.331,0.2076,0.007451,0.0606,0.07647,0.08658,0.0347,0.0,0.04122,0.1396,0.1641,0.1499,0.1307,0.1179,0.1118,0.1026,0.09298,0.0,-102.3,6.385,-0.5648,-1.033,-1.217,-1.992,-1.635,-2.489,-0.118,-0.467,-0.1962,-0.9543,-0.1615,11.79,5.095,2.001,1.972,1.727,2.583,2.733,2.134,1.955,2.412,2.136,2.08,2.727,0.3225,44.49,2069.0,170500.0,28290000.0,0.08931,10.73,782.0,62220.0,11370000.0,85.18,35.45,-4.816,1.167,0.1214,0.03709,23.95,6.598,0.0005555,0.0005692,0.1497,0.06546,0.003016,0.0009846,219.9,7.646,515.3,245.8,748.5,206.2,930.2,273.8,59.53,17.53,Soundtrack,133973.mp3
1.044,25570000.0,289500000.0,-653600000000000.0,-7400000000000000.0,-8.379e+16,3.342e+22,6.664e+16,7.544e+17,4.851e+25,0.5516,1211.0,5612.0,61940000000.0,494100000000.0,3249000000000.0,4.751e+18,4451000000000.0,29280000000000.0,2.821e+21,186.8,100.0,1649.0,211.1,0.5483,0.07483,-0.9773,0.8055,-0.01298,0.01832,0.06476,0.08647,0.09645,0.08827,0.06734,0.0,0.02436,0.1395,0.382,0.2204,0.157,0.1433,0.1218,0.1025,0.09139,0.0,-147.9,15.54,-1.557,-1.011,0.268,2.259,4.354,-3.512,-2.582,-3.79,-3.577,-0.7268,-0.6198,18.34,3.555,2.574,3.164,2.56,5.429,3.982,4.332,3.172,3.99,4.349,3.965,2.599,0.1043,20.6,545.5,41010.0,5753000.0,0.06442,7.108,519.1,54630.0,10160000.0,19.64,20.26,-5.654,1.511,0.07414,0.04305,13.0,6.416,0.00022,0.0004889,0.06733,0.04739,0.001951,0.001177,216.6,5.762,394.3,273.0,406.4,200.5,456.0,246.2,29.18,15.76,Soundtrack,126014.mp3
2.702,19680000.0,226400000.0,-387300000000000.0,-4456000000000000.0,-5.127e+16,1.525e+22,4.012e+16,4.616e+17,2.322e+25,1.282,1103.0,9111.0,43420000000.0,428600000000.0,4126000000000.0,2.564e+18,3849000000000.0,37040000000000.0,2.803e+21,265.9,148.7,1603.0,146.3,0.5379,0.06883,-0.9673,0.6021,-0.2555,0.02823,0.07925,0.0603,0.02942,0.04828,0.03532,0.0,0.01604,0.2087,0.2097,0.1497,0.09539,0.07703,0.07365,0.07535,0.06312,0.0,-113.3,9.299,-0.1062,-0.6,-0.2864,0.3162,1.389,-2.02,0.2704,-0.5008,-0.6219,-0.6277,-0.5732,22.47,5.56,1.427,1.373,1.422,3.957,2.232,1.768,1.547,1.709,1.337,1.681,1.681,0.2701,36.11,2037.0,194800.0,33910000.0,0.1365,10.09,958.8,82730.0,15380000.0,59.47,28.78,-5.162,1.477,0.1009,0.04758,13.05,3.853,0.0005733,0.0009745,0.07714,0.02914,0.002501,0.001193,211.2,11.21,226.0,161.3,407.7,120.4,588.8,190.8,37.68,12.21,Soundtrack,108471.mp3
4.138,29930000.0,335200000.0,-895900000000000.0,-1.003e+16,-1.123e+17,5.363e+22,9.032e+16,1.011e+18,7.531e+25,0.6928,1207.0,4447.0,72280000000.0,537500000000.0,2981000000000.0,6.49e+18,4840000000000.0,26840000000000.0,2.997e+21,1667.0,74.36,1647.0,193.3,0.4938,0.03985,-0.9899,0.7091,0.1353,0.06141,0.005544,-0.003294,-0.01773,-0.06164,-0.06481,0.0,0.006963,0.1707,0.2177,0.1312,0.1089,0.09326,0.07841,0.07232,0.07118,0.0,-116.0,19.72,0.005876,-3.066,-3.934,3.287,0.6087,-1.155,3.227,1.167,0.1491,0.8504,2.482,12.79,4.405,2.331,1.742,2.33,4.101,2.09,1.974,2.439,2.636,1.8,1.779,2.177,0.4129,15.93,633.0,69570.0,11130000.0,0.102,4.316,263.9,31290.0,5440000.0,24.53,18.14,-3.935,1.149,0.2506,0.0553,7.439,2.94,0.002628,0.002224,0.05006,0.02501,0.006548,0.001629,220.3,3.808,166.9,140.5,232.5,91.87,277.2,127.5,17.74,8.157,Soundtrack,139773.mp3
5.016,2882000.0,32880000.0,-8308000000000.0,-94770000000000.0,-1081000000000000.0,4.79e+19,853300000000000.0,9734000000000000.0,7.108e+22,0.8341,1209.0,7956.0,6971000000.0,62680000000.0,523100000000.0,6.028e+16,564400000000.0,4710000000000.0,5.16e+19,1161.0,55.91,1737.0,220.4,0.5594,0.05072,-0.9684,0.6542,-0.07226,0.1384,-0.04156,0.05392,0.07375,0.05943,0.01299,0.0,0.02446,0.2622,0.2067,0.1872,0.1247,0.1228,0.1073,0.1108,0.1228,0.0,-98.47,16.3,0.1732,1.175,-1.545,-0.9359,-1.193,-3.681,1.045,0.7988,-3.01,1.309,-1.511,9.599,4.083,1.341,1.187,1.312,2.238,1.558,1.347,1.22,1.499,1.462,1.439,1.233,0.5018,29.08,1510.0,153000.0,25270000.0,0.1227,10.54,1076.0,102500.0,18050000.0,56.95,23.52,-4.234,1.193,0.2104,0.03724,14.21,3.675,0.002585,0.002912,0.08509,0.02633,0.005351,0.001099,220.4,1.543,359.2,163.0,444.0,114.8,576.6,201.2,36.9,12.88,Soundtrack,014577.mp3
1.219,25890000.0,292400000.0,-670400000000000.0,-7570000000000000.0,-8.548e+16,3.472e+22,6.816e+16,7.696e+17,4.998e+25,0.5422,1210.0,6739.0,62660000000.0,528100000000.0,3940000000000.0,4.867e+18,4752000000000.0,35450000000000.0,3.456e+21,110.0,23.62,1655.0,186.3,0.677,0.09027,-0.9851,0.6143,0.01092,0.238,0.009815,0.03446,0.03323,-0.03118,-0.03274,0.0,0.02013,0.1962,0.2207,0.1223,0.1252,0.09367,0.08258,0.09088,0.07679,0.0,-136.6,14.96,-1.571,-0.5517,-0.1993,4.907,0.9062,-0.075,0.6654,-1.166,1.697,1.64,-0.5578,15.09,4.332,1.535,1.239,1.716,2.702,1.887,1.946,1.709,2.028,2.171,1.313,1.504,0.1219,25.25,1449.0,145400.0,22820000.0,0.06783,9.902,723.3,58160.0,10010000.0,26.01,19.53,-5.939,1.445,0.06414,0.03621,8.598,4.199,0.0001635,0.0005103,0.0527,0.03894,0.001661,0.0009805,195.9,29.71,194.3,103.5,268.7,131.2,336.8,157.4,21.56,10.08,Soundtrack,126416.mp3
0.9423,19700000.0,226600000.0,-388100000000000.0,-4464000000000000.0,-5.135e+16,1.529e+22,4.02e+16,4.623e+17,2.327e+25,0.7519,1206.0,4359.0,47530000000.0,358600000000.0,1975000000000.0,2.809e+18,3230000000000.0,17800000000000.0,1.343e+21,83.89,55.89,1590.0,193.7,0.6139,0.06914,-0.9889,0.6961,0.1225,0.04995,0.05243,0.04673,0.02927,0.03144,0.02309,0.0,0.01486,0.1937,0.2388,0.128,0.09365,0.09075,0.08287,0.06569,0.05743,0.0,-153.4,21.96,-1.233,-0.694,-0.5601,-0.5644,3.001,-1.218,-0.2612,0.8855,0.8659,-0.2678,-1.625,18.82,7.643,1.648,1.744,1.129,3.148,1.916,2.101,2.211,2.015,1.437,1.312,1.984,0.09542,18.26,789.2,89740.0,15640000.0,0.08362,8.227,785.6,92110.0,16790000.0,27.62,19.08,-5.664,1.559,0.05412,0.04522,8.092,3.174,0.0002641,0.0007813,0.04621,0.0222,0.00143,0.001218,214.7,13.25,212.7,122.1,252.9,99.18,296.1,128.2,18.95,8.203,Soundtrack,108476.mp3
0.46,22840000.0,261100000.0,-521800000000000.0,-5963000000000000.0,-6.816e+16,2.384e+22,5.37e+16,6.137e+17,3.559e+25,0.3629,1216.0,9154.0,55540000000.0,524700000000.0,4780000000000.0,3.806e+18,4720000000000.0,42990000000000.0,3.744e+21,21.42,15.79,1703.0,201.6,0.6951,0.0897,-0.9612,0.559,0.01304,-0.02449,0.05998,0.03999,0.01619,0.05407,0.05221,0.0,0.04438,0.1989,0.2564,0.1875,0.1341,0.1349,0.1126,0.1109,0.1158,0.0,-167.5,8.684,-1.083,0.3729,0.6156,2.071,3.118,-0.9583,-1.668,-1.041,-0.69,-1.335,0.1155,16.23,8.501,2.755,2.463,2.331,3.864,2.969,3.324,3.432,2.875,2.519,3.917,2.979,0.04593,34.14,2091.0,222400.0,40890000.0,0.04345,16.91,1054.0,95260.0,18170000.0,38.98,42.34,-6.522,1.938,0.03191,0.04055,13.25,9.358,0.000117,0.0005494,0.08295,0.07449,0.0008386,0.001093,120.3,67.26,250.7,204.9,414.0,292.4,534.9,371.7,34.24,23.79,Soundtrack,117172.mp3
2.64,24780000.0,280600000.0,-613900000000000.0,-6952000000000000.0,-7.873e+16,3.042e+22,6.26e+16,7.089e+17,4.418e+25,1.422,1205.0,11450.0,59720000000.0,621800000000.0,6428000000000.0,4.439e+18,5588000000000.0,57750000000000.0,5.411e+21,296.6,229.6,1833.0,155.5,0.6159,0.06897,-0.9388,0.6571,-0.3027,0.1135,0.06948,0.08503,0.02747,0.04584,0.0499,0.0,0.03018,0.09048,0.1331,0.1156,0.09946,0.09704,0.09572,0.09914,0.1006,0.0,-110.1,5.492,0.5955,-0.645,-1.352,-1.355,-1.488,-2.724,-0.5064,-0.6774,0.3683,-0.3963,0.8587,15.86,2.734,1.851,2.076,1.608,2.281,2.184,2.217,1.929,2.229,2.308,2.123,2.137,0.2641,43.52,2189.0,199400.0,33780000.0,0.152,7.155,392.7,29340.0,5618000.0,81.85,37.85,-5.318,1.544,0.103,0.06705,20.8,6.334,0.0007466,0.001887,0.1247,0.05805,0.002576,0.00176,185.7,40.13,444.1,250.4,649.9,197.9,809.1,253.5,51.78,16.23,Soundtrack,123523.mp3
1.966,26610000.0,299400000.0,-708200000000000.0,-7966000000000000.0,-8.962e+16,3.769e+22,7.173e+16,8.069e+17,5.366e+25,1.036,1212.0,5006.0,64510000000.0,495900000000.0,2997000000000.0,5.15e+18,4473000000000.0,27080000000000.0,2.692e+21,450.7,113.3,1627.0,278.4,0.6163,0.06334,-0.9737,0.4701,0.1281,0.2003,0.1123,0.06403,0.003412,-0.002643,-0.003543,0.0,0.09311,0.3357,0.3296,0.1945,0.209,0.1373,0.1196,0.1149,0.09308,0.0,-150.2,28.25,0.04216,0.5659,-0.2674,4.131,-1.698,2.015,0.4883,0.6002,0.5873,0.7735,0.6272,21.85,8.675,1.741,1.61,1.504,5.096,2.938,2.839,2.093,1.9,2.12,2.295,2.26,0.1967,16.97,1002.0,102200.0,19220000.0,0.1362,17.33,1562.0,138600.0,26470000.0,20.38,18.13,-4.857,1.707,0.1299,0.09433,7.711,11.29,0.0009691,0.002661,0.04776,0.09897,0.003421,0.002576,161.3,3.808,178.3,433.2,241.0,352.8,304.1,388.3,19.46,24.85,Soundtrack,127661.mp3
1.42,26130000.0,294800000.0,-682800000000000.0,-7702000000000000.0,-8.689e+16,3.568e+22,6.935e+16,7.823e+17,5.122e+25,0.7312,1207.0,8441.0,63100000000.0,575500000000.0,4976000000000.0,4.946e+18,5156000000000.0,44530000000000.0,4.401e+21,129.9,65.83,1683.0,280.8,0.6257,0.05794,-0.9603,0.6486,-0.04533,0.08282,-0.001625,0.009508,-0.03057,-0.01849,0.02895,0.0,0.04656,0.2434,0.2794,0.1883,0.1544,0.1476,0.1308,0.1372,0.1178,0.0,-140.4,15.48,0.4144,0.8034,0.1071,1.896,1.181,-0.6615,-0.1156,-1.237,-0.2552,-0.4564,0.4987,28.83,9.402,2.362,2.767,2.701,4.396,2.876,3.582,2.866,3.089,2.543,2.707,2.972,0.1418,27.93,1376.0,122600.0,20860000.0,0.1011,17.08,1311.0,113000.0,21190000.0,40.01,30.33,-5.33,1.674,0.0681,0.04237,14.46,10.43,0.0004258,0.0008818,0.08203,0.06385,0.001715,0.00109,193.3,53.2,405.0,414.2,451.9,325.8,553.7,375.9,35.44,24.06,Soundtrack,126720.mp3
1.748,29920000.0,335100000.0,-895400000000000.0,-1.003e+16,-1.123e+17,5.358e+22,9.028e+16,1.011e+18,7.527e+25,0.7168,1204.0,11590.0,72030000000.0,749900000000.0,7765000000000.0,6.466e+18,6739000000000.0,69770000000000.0,7.806e+21,141.2,82.45,1728.0,152.5,0.6246,0.1047,-0.9506,0.4821,-0.3526,0.01787,-0.02135,-0.0002531,-0.01625,0.03442,0.00879,0.0,0.03166,0.1092,0.1343,0.1077,0.09117,0.08412,0.08383,0.07978,0.08181,0.0,-120.5,4.008,-1.023,-0.9299,-0.9569,1.582,1.564,0.2209,0.9555,-0.2422,0.05352,0.4139,0.2025,12.8,3.295,1.741,1.673,1.779,2.428,2.011,1.988,1.707,1.984,1.908,2.097,1.839,0.1742,43.34,2657.0,231700.0,40330000.0,0.07816,9.233,578.8,44970.0,8826000.0,56.99,41.07,-5.375,1.495,0.07458,0.04741,14.03,7.156,0.0004914,0.001506,0.09957,0.07124,0.001889,0.001333,193.1,34.46,156.9,174.2,438.5,223.6,683.4,309.2,43.74,19.79,Soundtrack,139771.mp3
7.245,24480000.0,277500000.0,-599400000000000.0,-6793000000000000.0,-7.7e+16,2.935e+22,6.117e+16,6.933e+17,4.273e+25,1.111,1205.0,15600.0,59000000000.0,716200000000.0,8657000000000.0,4.333e+18,6445000000000.0,77900000000000.0,7.206e+21,2041.0,89.97,1658.0,213.2,0.5571,0.03085,-0.9345,0.1356,-0.09012,-0.01546,-0.0908,-0.01938,0.0313,-0.008315,-0.04713,0.0,0.0645,0.2598,0.1349,0.1181,0.1184,0.1178,0.1195,0.1049,0.09784,0.0,-91.75,4.693,-0.7274,-1.187,-0.7756,4.732,3.956,1.332,1.785,0.7682,0.3962,-0.7256,-0.9217,11.44,3.367,1.617,1.656,1.447,1.968,2.746,1.994,1.884,1.846,1.647,1.944,1.68,0.7239,55.46,4279.0,353800.0,69120000.0,0.277,17.72,1245.0,73320.0,14550000.0,43.35,38.2,-3.399,1.312,0.2792,0.08979,14.87,10.27,0.005662,0.006787,0.09376,0.1038,0.00687,0.002562,187.4,2.632,173.9,199.3,464.7,321.1,763.3,393.3,48.85,25.17,Soundtrack,122648.mp3
1.236,25550000.0,289300000.0,-652600000000000.0,-7391000000000000.0,-8.371e+16,3.334e+22,6.655e+16,7.538e+17,4.844e+25,0.7899,1214.0,5907.0,62050000000.0,502100000000.0,3418000000000.0,4.755e+18,4521000000000.0,30780000000000.0,2.967e+21,163.3,84.69,1748.0,289.1,0.6596,0.05937,-0.9855,0.6362,0.04438,0.1065,0.03366,0.05011,0.08082,0.04196,0.03372,0.0,0.0158,0.2138,0.2684,0.1316,0.1268,0.09018,0.09263,0.09155,0.08114,0.0,-147.7,16.63,-0.1271,-1.152,-0.7427,2.442,4.65,-0.6937,-0.03736,-0.836,-0.6567,-1.364,-0.2366,21.53,6.227,1.905,2.018,1.991,3.339,3.177,2.308,2.889,2.552,2.055,2.816,2.224,0.1234,20.65,1058.0,112900.0,18930000.0,0.1101,10.87,877.2,88960.0,15890000.0,25.15,21.21,-5.143,1.659,0.07848,0.06779,8.42,4.32,0.0005604,0.001873,0.04653,0.03167,0.002045,0.001821,123.7,54.87,212.5,132.5,263.1,135.0,323.5,180.2,20.71,11.53,Soundtrack,125824.mp3
2.66,24460000.0,277300000.0,-598100000000000.0,-6781000000000000.0,-7.688e+16,2.926e+22,6.106e+16,6.922e+17,4.263e+25,0.583,1205.0,6394.0,58960000000.0,490400000000.0,3546000000000.0,4.326e+18,4412000000000.0,31880000000000.0,2.949e+21,750.9,99.04,1666.0,177.1,0.5046,0.05724,-0.9833,0.4824,0.1093,0.2202,0.1573,0.1219,0.06002,0.04373,-0.005521,0.0,0.02783,0.3255,0.3749,0.2556,0.212,0.1873,0.1559,0.1316,0.1329,0.0,-127.6,19.76,-0.6082,-0.8296,0.3316,7.74,0.237,0.04674,2.344,-0.2362,-0.8183,-0.0636,-0.02364,11.64,5.098,3.239,3.015,2.802,4.252,3.067,2.867,2.954,2.517,2.503,2.353,2.217,0.2665,23.43,1740.0,212000.0,38590000.0,0.07872,11.89,1366.0,154400.0,31660000.0,20.16,16.46,-4.576,1.196,0.1746,0.05139,8.263,3.746,0.0007296,0.001168,0.04385,0.04938,0.004583,0.001418,212.8,14.2,210.6,70.2,258.2,117.1,339.4,218.5,21.72,13.98,Soundtrack,122634.mp3
1.23,22450000.0,257600000.0,-504000000000000.0,-5783000000000000.0,-6.635e+16,2.263e+22,5.207e+16,5.975e+17,3.418e+25,0.5585,1211.0,5107.0,54380000000.0,426500000000.0,2631000000000.0,3.663e+18,3835000000000.0,23630000000000.0,2.033e+21,180.3,59.01,1604.0,241.4,0.6455,0.05225,-0.9905,0.5412,0.1123,0.0939,0.06875,0.07953,0.0546,0.03295,0.03771,0.0,0.02242,0.2219,0.2547,0.1483,0.1145,0.1022,0.08812,0.07361,0.07097,0.0,-153.3,19.7,1.277,0.07106,-0.8171,3.481,4.33,0.9687,0.9699,0.227,1.615,0.64,0.3578,24.47,9.616,2.083,1.655,1.761,4.537,3.373,3.403,2.84,2.425,2.195,2.127,2.044,0.1228,16.52,863.8,92280.0,15550000.0,0.0947,10.49,907.9,94420.0,17110000.0,11.14,13.93,-5.165,1.469,0.082,0.04581,5.766,4.102,0.0005131,0.001701,0.0301,0.02472,0.002156,0.001226,160.6,42.59,155.7,127.9,180.2,128.2,211.9,146.4,13.56,9.371,Soundtrack,116099.mp3
0.8484,26860000.0,301700000.0,-721300000000000.0,-8103000000000000.0,-9.101e+16,3.875e+22,7.295e+16,8.195e+17,5.492e+25,0.0953,1206.0,9692.0,64790000000.0,624100000000.0,5848000000000.0,5.22e+18,5617000000000.0,52630000000000.0,5.292e+21,30.39,5.528,1755.0,142.8,0.544,0.04834,-0.9533,0.6473,-0.4084,0.1468,0.109,0.09434,0.0246,-0.042,-0.05409,0.0,0.0238,0.07387,0.2548,0.1122,0.09722,0.1097,0.1002,0.09603,0.09882,0.0,-133.9,8.768,0.1305,-2.602,1.188,2.183,1.988,-0.838,0.4207,-3.368,0.2295,-1.006,0.3663,9.914,3.744,1.467,1.226,1.236,1.855,1.782,1.634,1.72,1.5,1.854,1.633,1.317,0.08461,34.77,1741.0,158200.0,26010000.0,0.01248,7.006,438.3,38350.0,6784000.0,72.59,35.95,-6.531,1.13,0.0356,0.01161,16.29,4.784,2.539e-05,1.435e-05,0.11,0.05816,0.0009003,0.0003269,220.6,1.109e-12,293.7,271.0,509.0,149.5,717.4,239.8,45.92,15.35,Soundtrack,128816.mp3
